zoneIndex,flags,x,y,z,pitch,yaw,roll
3,0,7160,31460,14580,0,0,0
3,0,15939.3,27118.68,15952.48,0,0,0
3,0,4344.15,35176.22,14735.94,0,0,0
3,0,27270,24750,15130,0,0,0
3,0,-6540,33280,14830,0,0,0
3,0,14319.34,18189.24,16363.75,0,0,0
3,0,-2455.24,31949.39,15220,0,0,0
3,0,18040,16060,16940,0,0,0
3,0,25020,30440,17828.88,0,0,0
3,0,19730,32910,13720,0,0,0
3,0,11357.77,21837.28,15880,0,0,0
3,0,2570,12180,16670,0,0,0
3,0,22715.27,22672.7,16746.08,0,0,0
3,0,21319.27,25308.27,15130.32,0,0,0
3,0,21259.75,15853.14,16421.33,0,0,0
3,0,-3520,34610,14870,0,0,0
3,0,10247,32680,14960,0,0,0
3,0,1350,14600,16130,0,0,0
3,0,5461.03,43440.71,15608.68,0,0,0
3,0,-250,17810,14910,0,0,0
3,0,5040,17920,15020,0,0,0
3,0,1352.23,16157.07,15422.14,0,0,0
3,0,15230,25690,15590,0,0,0
3,0,-2420,42609.46,15400.92,0,0,0
3,0,1750,37280,14900,0,0,0
3,0,-1040,23229.86,15231.97,0,0,0
3,0,3214.79,21488.97,13913.89,0,0,0
3,0,9608.17,21133.12,14821.54,0,0,0
3,0,-472.18,13820.36,16245.46,0,0,0
3,0,17199.03,17299.33,16670.99,0,0,0
3,0,13178.52,44859.09,12963.42,0,0,0
3,0,-5563.87,23981.96,15290.35,0,0,0
3,0,1780,28840,15050,0,0,0
3,0,-5173.49,35881.48,14627.6,0,0,0
3,0,19962.81,22654.61,14430,0,0,0
3,0,5873,26001,15370,0,0,0
3,0,9071.9,36074.17,14813.63,0,0,0
3,0,24660,21220,14370,0,0,0
3,0,13660,13690,15620,0,0,0
3,0,20660,12990,16820,0,0,0
3,0,4930,11050,15460,0,0,0
3,0,8634,38074,14610,0,0,0
3,0,25778.83,29330.48,16960,0,0,0
3,0,27590,34600,14330,0,0,0
3,0,9610.75,21176.2,15880.69,0,0,0
3,0,4000,15210,15060,0,0,0
3,0,10160,19780,15870,0,0,0
3,0,21592.05,25728.01,14678.52,0,0,0
3,0,11580,12280,13200,0,0,0
3,0,-7318.21,24398.41,14799.91,0,0,0
3,0,3027,22442,16130,0,0,0
3,0,-5520,30600,15400,0,0,0
3,0,6840,36720,14800,0,0,0
3,0,3803.1,45146.14,14656.76,0,0,0
3,0,-8050,22840,15030,0,0,0
3,0,1000,32690,15070,0,0,0
3,0,14407.38,39242.12,13965.78,0,0,0
3,0,5820,19400,14710,0,0,0
3,0,26730,30610,15390,0,0,0
3,0,610,35610,14930,0,0,0
3,0,-3506,28990,17050,0,0,0
3,0,2940,38646.98,14706.27,0,0,0
3,0,15017.28,32305.28,13634.77,0,0,0
3,0,-4493.7,38463.72,14694.1,0,0,0
3,0,3910,12710,15934.42,0,0,0
3,0,26240,28540,16890,0,0,0
3,0,13698.8,15717.81,16768.22,0,0,0
3,0,15612.11,27152.73,14316.51,0,0,0
3,0,-6257.25,26483.33,14532.39,0,0,0
3,0,20807.08,20937.82,14630,0,0,0
3,0,20400.12,32584.9,13678.89,0,0,0
3,0,5890,43230,15530,0,0,0
3,0,26395.23,26523.79,15141.24,0,0,0
3,0,8825.52,22183.6,14672.6,0,0,0
3,0,16710,22920,14470,0,0,0
3,0,7200,25680,13610,0,0,0
3,0,10170,23010,14530,0,0,0
3,0,25820,30700,15390,0,0,0
3,0,24860.22,22324.2,15250.61,0,0,0
3,0,-600,31530,15210,0,0,0
3,0,-2873.45,29107.66,15768.11,0,0,0
3,0,21490,22140,16620,0,0,0
3,0,13853.83,27134.71,13632.36,0,0,0
3,0,20966.96,34682.8,13635.38,0,0,0
3,0,-2427.72,34971.08,14780,0,0,0
3,0,28806.49,28868.64,17150,0,0,0
3,0,17499.29,13784.19,16760,0,0,0
3,0,10507.37,35105.8,13687.11,0,0,0
3,0,22026.53,37486.52,13650,0,0,0
3,0,11863.35,34735.53,13687.11,0,0,0
3,0,9760,18730,14580,0,0,0
3,0,-5810,17494,15686,0,0,0
3,0,22490,36460,13450,0,0,0
3,0,79.55,22379.5,15225.92,0,0,0
3,0,23689.91,32722.74,15039.71,0,0,0
3,0,3710,14800,15850,0,0,0
3,0,12680,37760,13830,0,0,0
3,0,-1150,20670,14915.65,0,0,0
3,0,-2178.89,29649.92,15346.33,0,0,0
3,0,22080,18260,14990,0,0,0
3,0,728.79,31933.83,15281.85,0,0,0
3,0,-2980,18350,15220,0,0,0
3,0,17960,26060,13930,0,0,0
3,0,11234,19980,15870,0,0,0
3,0,28311.89,27965.69,17153.34,0,0,0
3,0,-3350,26740,15020,0,0,0
3,0,10870,42110,13160,0,0,0
3,0,-1110,40470,14570,0,0,0
3,0,-8230,21113,16160,0,0,0
3,0,9056,25941,15370,0,0,0
3,0,-1500,24350,15350,0,0,0
3,0,27470,27910,15390,0,0,0
3,0,4340.76,21604.77,17114.94,0,0,0
3,0,19491.76,17439.54,16427.96,0,0,0
3,0,-5898.3,20611.75,15650.32,0,0,0
3,0,27.85,44102.21,14694.25,0,0,0
3,0,11223.07,22408.16,14820,0,0,0
3,0,1211.35,40078.56,14770.7,0,0,0
3,0,-3697.49,30279.71,15358.11,0,0,0
3,0,17320,28740,13611.45,0,0,0
3,0,-8304.24,24333,15068.11,0,0,0
3,0,16120,30290,13690,0,0,0
3,0,5532.71,41788.82,15048.08,0,0,0
3,0,6287.88,19520.82,15620,0,0,0
3,0,11267.25,42385.27,14271.74,0,0,0
3,0,-1360,44440,15269.58,0,0,0
3,0,12020,29060,15370,0,0,0
3,0,10260,33200,13690,0,0,0
3,0,14625.09,41887.85,12899.96,0,0,0
3,0,25114.54,25569.5,15187.61,0,0,0
3,0,16080,27550,14310,0,0,0
3,0,9320,31050,13810,0,0,0
3,0,29240,29440,15400,0,0,0
3,0,6077,22800,15370,0,0,0
3,0,7730,33910,14560,0,0,0
3,0,17034.61,41130.85,13224.64,0,0,0
3,0,19920,20630,15130,0,0,0
3,0,14804.02,12689.28,15441.66,0,0,0
3,0,-1494.22,31382.28,17060,0,0,0
3,0,14078,21606.27,14259.97,0,0,0
3,0,9160,27850,13630,0,0,0
3,0,-4582,33780,15210,0,0,0
3,0,8820,17090,14790,0,0,0
3,0,11940.18,40813.57,13424.31,0,0,0
3,0,3359.02,22790.51,15467.37,0,0,0
3,0,5260,23610,13900,0,0,0
3,0,6838.49,38976.56,14145.56,0,0,0
3,0,-7645.97,22179.82,14968.09,0,0,0
3,0,12650,14480,13790,0,0,0
3,0,10380,21650,16230,0,0,0
3,0,-3666.44,13533.6,16656.68,0,0,0
3,0,26130,30990,17153.34,0,0,0
3,0,-4381.06,14228.55,16656.68,0,0,0
3,0,24795.91,29734.35,17153.34,0,0,0
3,0,-4133.5,13769.26,15773.57,0,0,0
3,0,25226.13,29565.26,15385.58,0,0,0
3,0,-3646.27,13521.58,15751.58,0,0,0
3,0,-1817.73,31140.41,15161.53,0,0,0
3,0,-3610.53,13772.8,17915.64,0,0,0
3,0,27819.64,28300.01,15395.67,0,0,0
3,0,28153.16,29459.83,15395.96,0,0,0
3,0,-4397.67,14528.27,17919.92,0,0,0
3,0,434.39,50999.77,14522.25,0,0,0
4,0,-12103.31,65975.6,6811.1,0,0,0
4,0,-19790.19,91096.49,15722.63,0,0,0
4,0,-9339.36,36566.55,15188.46,0,0,0
4,0,-14924.11,34325.67,14753.64,0,0,0
4,0,-22019.23,42162.5,14989.18,0,0,0
4,0,-11458.1,81507.73,17271.44,0,0,0
4,0,-26682.95,75406.38,12717.59,0,0,0
4,0,-22223.67,44439.09,15793.55,0,0,0
4,0,-16671.42,33933.04,14914,0,0,0
4,0,-22582.33,31452.18,17285.04,0,0,0
4,0,-7951.5,55208.53,13420.77,0,0,0
4,0,-19170.99,57647.46,4320.94,0,0,0
4,0,-24140.9,70020.55,5896.13,0,0,0
4,0,-2363.26,71354.5,18436.41,0,0,0
4,0,-7611.02,51214.59,15234.25,0,0,0
4,0,-11921.5,36202.93,14608.6,0,0,0
4,0,-11528.03,45831.8,13565.17,0,0,0
4,0,-37902.53,51222.45,16274.12,0,0,0
4,0,-1691.77,54792.41,18614.84,0,0,0
4,0,-24195.64,51508.72,14782.18,0,0,0
4,0,-4994.29,48107.24,13741.59,0,0,0
4,0,-31950.92,75207.18,11695.32,0,0,0
4,0,-28306.07,82973.93,13702.16,0,0,0
4,0,-19758.91,34692.88,16263.66,0,0,0
4,0,-19817.34,39391.46,17459.49,0,0,0
4,0,-14704.7,30167.55,16765.06,0,0,0
4,0,-17605.38,77448.02,10342.05,0,0,0
4,0,-40407.8,77094.36,9517.58,0,0,0
4,0,-15486.08,61728.37,5059.29,0,0,0
4,0,-5343.79,52937.12,17455.09,0,0,0
4,0,-20782.63,51024,15008.8,0,0,0
4,0,-10369.59,61797.52,11543.5,0,0,0
4,0,-15496.32,81650.91,15855.14,0,0,0
4,0,-25757.4,44292.14,15734.63,0,0,0
4,0,-28082.63,32918.02,15057.15,0,0,0
4,0,-28469.95,65335.05,6435.94,0,0,0
4,0,3442.12,63444.82,15570.47,0,0,0
4,0,-36526.37,75405.28,15851.54,0,0,0
4,0,-19230.07,29286.69,17718.7,0,0,0
4,0,-30465.22,53707.42,12621.94,0,0,0
4,0,-7616.82,56760.75,13463.97,0,0,0
4,0,-34125.77,49247.43,14714.91,0,0,0
4,0,-2877.27,74271.69,16159.74,0,0,0
4,0,-18343.01,87638.57,16092.13,0,0,0
4,0,-9280.54,66227.2,9843.06,0,0,0
4,0,-18104.33,40011.35,15903.17,0,0,0
4,0,-2850.49,73470.04,9915.77,0,0,0
4,0,-6984.34,49806.87,14709.04,0,0,0
4,0,-34385.21,38302.44,14306.14,0,0,0
4,0,-30926.5,57742.57,12042.22,0,0,0
4,0,-37487.24,60997.3,8884,0,0,0
4,0,-842.14,58723.05,15471.79,0,0,0
4,0,-23338.87,35864.42,16315.36,0,0,0
4,0,-22095.46,44037.27,17495.76,0,0,0
4,0,339.78,53553.95,15635.88,0,0,0
4,0,-24839.36,67580,6810,0,0,0
4,0,-32524.64,82548.06,14457.76,0,0,0
4,0,-29887.38,51727.89,12758.46,0,0,0
4,0,-37844.05,29970.01,16296.85,0,0,0
4,0,-32552.54,79412.07,16568.12,0,0,0
4,0,-12311.66,25591.4,18333.28,0,0,0
4,0,-24131.61,29915.27,17689.37,0,0,0
4,0,-26052.86,38569.65,15778.25,0,0,0
4,0,-10720.25,39143.21,14377.71,0,0,0
4,0,-1055.61,50399.1,16336.79,0,0,0
4,0,-27430.92,27544.83,18610.46,0,0,0
4,0,-12820.8,38520.34,14244.73,0,0,0
4,0,-17650.54,59111.86,8479.05,0,0,0
4,0,-31422.96,82965.41,14327.44,0,0,0
4,0,-19181.86,51891.11,14886.79,0,0,0
4,0,-25601.17,83821.8,12573.95,0,0,0
4,0,-23476.2,78027.69,13310.24,0,0,0
4,0,-23990.37,36569.39,15999.01,0,0,0
4,0,-16638.47,82310.73,15599.97,0,0,0
4,0,-23640.07,40192.11,15652.74,0,0,0
4,0,-15952.33,84602.2,15876.16,0,0,0
4,0,-47521.69,76811.05,4686.53,0,0,0
4,0,-18727.32,86451.5,17988.11,0,0,0
4,0,-23876.43,55513.68,9630.99,0,0,0
4,0,-22243.4,42876.86,15862.92,0,0,0
4,0,-31698.19,61897.71,7693.29,0,0,0
4,0,-25968.05,77156.12,13308.49,0,0,0
4,0,-12009.85,73417.03,9628.97,0,0,0
4,0,-24381.53,33798.89,15960.21,0,0,0
4,0,-26106.61,42136.12,14829.39,0,0,0
4,0,-13793.85,60012.41,9906.97,0,0,0
4,0,-23870.12,55330.88,12805.23,0,0,0
4,0,-28557.62,75638.28,15047.36,0,0,0
4,0,-17669.18,87455.32,17859.87,0,0,0
4,0,-29491.03,31639.62,15133.58,0,0,0
4,0,-26327.03,33487.62,15915.31,0,0,0
4,0,-26543.85,47826.15,14325.19,0,0,0
4,0,-32410.51,36451.62,16104.88,0,0,0
4,0,-33258.13,57372.45,13615.86,0,0,0
4,0,1051.47,69687.22,16137.15,0,0,0
4,0,-17553.51,51663.83,14771.15,0,0,0
4,0,-32710.86,83783.98,15359.21,0,0,0
4,0,-10365.35,65676.47,9314.26,0,0,0
4,0,-44877.41,72243.74,4672.56,0,0,0
4,0,-31414.78,75609.02,12161.23,0,0,0
4,0,-27535.95,84375.71,13154.06,0,0,0
4,0,-2608.83,54369.21,17344.66,0,0,0
4,0,-19291.68,50722.82,14656.41,0,0,0
4,0,-5205.93,72410.44,10711.4,0,0,0
4,0,-8902.58,40248.92,14318.58,0,0,0
4,0,-18869.23,29602.03,16034.24,0,0,0
4,0,-9510.83,81623.59,16529.7,0,0,0
4,0,-6330.77,62461.89,12423.45,0,0,0
4,0,-19477.12,75947.28,11249.19,0,0,0
4,0,-22996.07,44028.41,16681.74,0,0,0
4,0,-21003.01,81840.48,15310.17,0,0,0
4,0,-25003.87,46511.73,15808.69,0,0,0
4,0,-34409.08,60060.27,12643.81,0,0,0
4,0,-13552.07,55218.79,15326.08,0,0,0
4,0,-7589.8,69735.02,8382.24,0,0,0
4,0,-26653.98,56069.8,14389.35,0,0,0
4,0,-30340.63,38889.23,14503.55,0,0,0
4,0,-28816.98,81832.8,14161.22,0,0,0
4,0,-11891.14,39817.07,14604.39,0,0,0
4,0,-34753.65,32940.19,16375.42,0,0,0
4,0,-23649.79,64634.2,6498.86,0,0,0
4,0,-35641.41,45541.3,17134.75,0,0,0
4,0,-6985.18,55539.61,13446.31,0,0,0
4,0,-6820.23,41367.53,13874.65,0,0,0
4,0,-28628.33,86595.6,8864.24,0,0,0
4,0,-12262.17,56868.16,13041.11,0,0,0
4,0,-29137.56,76009.31,13988.85,0,0,0
4,0,-8749.85,69589.8,8087.46,0,0,0
4,0,-35852.32,78564.84,15403.83,0,0,0
4,0,-4931.83,74572.79,17711.64,0,0,0
4,0,-41361.66,79958.81,10143.85,0,0,0
4,0,-5307.31,56456.17,16141.37,0,0,0
4,0,-19370.57,27928.97,17713.98,0,0,0
4,0,-1811.26,72152.29,17125.78,0,0,0
4,0,-33714.82,62889.14,9898.02,0,0,0
4,0,-20360.17,40349.76,16681.67,0,0,0
4,0,-40298.17,82064.95,9576.79,0,0,0
4,0,-16911.75,58129.1,10375.57,0,0,0
4,0,-28845.18,85095.84,14493.36,0,0,0
4,0,-28223.01,68063.37,6067.35,0,0,0
4,0,-32137.29,73570.02,12238.87,0,0,0
4,0,-13415.63,53324.29,14949.05,0,0,0
4,0,-37806.79,76597.03,16082.75,0,0,0
4,0,-28938.21,52379.29,13028.48,0,0,0
4,0,-33743.74,43639.57,18335.28,0,0,0
4,0,45.48,61739.29,15380.33,0,0,0
4,0,-27706.99,49281.55,13949.03,0,0,0
4,0,-33567.11,74610.48,13087.59,0,0,0
4,0,-13590.77,46053.48,14008.7,0,0,0
4,0,-4570.11,68058.98,14828.24,0,0,0
4,0,-9831.81,63653.78,10848.57,0,0,0
4,0,-33472.39,76893.23,17451.88,0,0,0
4,0,-33427.88,76114.52,15091.71,0,0,0
4,0,-34060.89,59660.28,13432.44,0,0,0
4,0,-17915.52,35050.72,15059.22,0,0,0
4,0,-38598.14,74910.74,16211.1,0,0,0
4,0,-35689.37,35473.61,15290.65,0,0,0
4,0,-34254.21,79690.12,16234.51,0,0,0
4,0,-33377.02,34506.93,16623.42,0,0,0
4,0,-14417.78,57044.06,13353.46,0,0,0
4,0,-23898.76,87987.48,12687.97,0,0,0
4,0,-37613.35,48302.13,13199.17,0,0,0
4,0,-21157.94,29262.06,17851.18,0,0,0
4,0,-5656.15,53881.51,16213.29,0,0,0
4,0,-22706.16,75882.47,11054.6,0,0,0
4,0,-10987.01,64564.95,10362.96,0,0,0
4,0,-34974.47,40101.08,14765.9,0,0,0
4,0,-5980.88,59506.8,13197.35,0,0,0
4,0,-7366.32,77057.08,17324.85,0,0,0
4,0,-17579.1,74606.69,9713.79,0,0,0
4,0,-35351.26,54025.43,15989.82,0,0,0
4,0,-19914.67,49424.96,14184.61,0,0,0
4,0,3178.35,59911.36,14880.54,0,0,0
4,0,-16800.66,25845.01,17791.31,0,0,0
4,0,-21003.18,66420.82,5876.85,0,0,0
4,0,-23638.4,58454.92,6575.05,0,0,0
4,0,-26460.63,42845.43,14450.28,0,0,0
4,0,-34900.28,77661.02,16186.27,0,0,0
4,0,-19978.48,36384.78,16024.35,0,0,0
4,0,-16947.07,43469.16,14115.2,0,0,0
4,0,-31451.21,45898.86,14211.5,0,0,0
4,0,-29483.16,57384.29,6783.2,0,0,0
4,0,-22318.51,67936.76,6281.93,0,0,0
4,0,-18666.07,40727.98,15922.67,0,0,0
4,0,-18500.98,55334.47,15006.41,0,0,0
4,0,-22377.75,56254.37,12110.54,0,0,0
4,0,-16863.79,88321.3,12995.14,0,0,0
4,0,-31437.57,74733.79,14137.8,0,0,0
4,0,-2963.4,67883.57,15671.03,0,0,0
4,0,-19685.37,57849.5,12575.41,0,0,0
4,0,-26514.67,69845.19,6248,0,0,0
4,0,-20965.38,25358.03,17799.36,0,0,0
4,0,-37609.57,65434.47,7143.44,0,0,0
4,0,-24172.98,75612.45,11456.29,0,0,0
4,0,-9162.92,33242.07,15513.12,0,0,0
4,0,-11278.6,67703.52,7061.15,0,0,0
4,0,-20681.78,52785.64,13807.29,0,0,0
4,0,-31404.59,59705.52,11055.5,0,0,0
4,0,-12167.72,51089.57,13010.4,0,0,0
4,0,-33471.05,83080.98,9276.46,0,0,0
4,0,-45634.91,73371.47,5172.78,0,0,0
4,0,-23171.5,69185.94,6421.64,0,0,0
4,0,-14542.66,37683.22,14973.65,0,0,0
4,0,-26035.62,55590.07,11963.1,0,0,0
4,0,-8981.41,44640.57,13311.11,0,0,0
4,0,-35328.27,73820.34,10056.91,0,0,0
4,0,-14263.38,72533.18,6885.01,0,0,0
4,0,-32760.57,57470.99,11120.46,0,0,0
4,0,-30048.75,46002.9,13995.07,0,0,0
4,0,-23877.6,53437.13,14871.06,0,0,0
4,0,-3110.23,77720.16,15642.48,0,0,0
4,0,-28850.2,66651,6200,0,0,0
4,0,-21011.69,56573.38,11439.91,0,0,0
4,0,-27498.86,28586.27,17060.06,0,0,0
4,0,-34114.42,62189.69,9300.05,0,0,0
4,0,-34786.81,74636.84,15709.25,0,0,0
4,0,-33929.94,77939.1,17668.36,0,0,0
4,0,-26427.9,31458.34,16182.41,0,0,0
4,0,-10042.11,46804.86,13122.34,0,0,0
4,0,-12182.83,43667.6,13873.89,0,0,0
4,0,-23303.22,32892.97,16450.94,0,0,0
4,0,-15365.97,84221.86,18551.94,0,0,0
4,0,-19209.64,40544.61,17373.94,0,0,0
4,0,-566.51,68809.83,15939.25,0,0,0
4,0,-25870.14,65376.07,6677.55,0,0,0
4,0,-15526.55,45453.96,14557.82,0,0,0
4,0,-24152.37,36288.19,15813.52,0,0,0
4,0,-531.88,55349.73,17262.89,0,0,0
4,0,-15952.18,81052.18,18111.11,0,0,0
4,0,-35870.14,34053.36,18153.98,0,0,0
4,0,-14345.88,56138.45,15415.06,0,0,0
4,0,-36403.86,56365.62,15898.09,0,0,0
4,0,-29556.07,54977.98,11767.43,0,0,0
4,0,-43966.86,82952.14,10223.71,0,0,0
4,0,-38253,56811.66,17476.1,0,0,0
4,0,-7025.05,59643.78,12680.05,0,0,0
4,0,-17111.66,85632.29,17980.61,0,0,0
4,0,-7147.93,59404.44,15552.1,0,0,0
4,0,-2114.15,70878.41,17129.95,0,0,0
4,0,-19884.01,37973.38,15891.15,0,0,0
4,0,-12657.38,86713.09,16060.87,0,0,0
4,0,-17041.2,78669.04,13639.44,0,0,0
4,0,-45255.13,74753.47,5101.31,0,0,0
4,0,-12253.3,34709.12,15581.75,0,0,0
4,0,-31542.86,74194.84,11653.67,0,0,0
4,0,-16254.18,55106.68,15381,0,0,0
4,0,-18504.56,76368.67,11072.06,0,0,0
4,0,-21966.38,58325,6834.38,0,0,0
4,0,-38213.24,54561.87,17665.23,0,0,0
4,0,-42888.47,75002.04,4895.61,0,0,0
4,0,-21861.87,48890.3,14291.14,0,0,0
4,0,-15607.73,41256.88,14222.74,0,0,0
4,0,-30499.57,81338.4,15478.25,0,0,0
4,0,-7046.05,48235.95,13659.33,0,0,0
4,0,-21460.1,47417.37,14563.42,0,0,0
4,0,-17203.52,85813.52,17020.12,0,0,0
4,0,-25814.65,41744.19,15728.52,0,0,0
4,0,-26135.05,81261.29,13729.5,0,0,0
4,0,-13611.64,51541.31,14913.63,0,0,0
4,0,-5303.44,68977.8,12481.39,0,0,0
4,0,-15048.89,88776.49,15785.21,0,0,0
4,0,-7303.84,46292.56,12987.86,0,0,0
4,0,-12358.52,76268.14,14337.35,0,0,0
4,0,-14452.51,24970.41,17745.28,0,0,0
4,0,-16428.46,59185.77,5606.27,0,0,0
4,0,-17500.05,57885.27,8870.12,0,0,0
4,0,-31709.17,77020.8,15594.9,0,0,0
4,0,-18850.64,52972.17,14936.32,0,0,0
4,0,-14106.3,83514.88,17720.94,0,0,0
4,0,-34660.27,59437.54,11112.55,0,0,0
4,0,-19778.51,38492.56,15452.46,0,0,0
4,0,-18704.8,26464.33,18035.2,0,0,0
4,0,-31287.33,83968.56,13632.2,0,0,0
4,0,-34227.19,82391.23,15363.08,0,0,0
4,0,-14066.71,44734.98,14072.09,0,0,0
4,0,-14506.33,76270.83,10162.26,0,0,0
4,0,-24683.02,42069.61,15893.09,0,0,0
4,0,-38371.32,55984.21,17170.97,0,0,0
4,0,-28615.52,79232.2,15096.11,0,0,0
4,0,-7590.66,55175.01,16158.28,0,0,0
4,0,-27638.15,56021.61,14297.66,0,0,0
4,0,-31374.94,85650.21,8914.19,0,0,0
4,0,-6398.3,68333.51,10091.78,0,0,0
4,0,-39819.79,70191.07,17285.15,0,0,0
4,0,-26295.68,56500.75,6687.65,0,0,0
4,0,-4472.38,74091.64,16159.57,0,0,0
4,0,-16354.75,29991.87,16806.36,0,0,0
4,0,-35760.4,58314.37,13892.99,0,0,0
4,0,-33486.59,61052.06,10389.84,0,0,0
4,0,-27982.51,74833.49,12319.01,0,0,0
4,0,-26770.24,80879.36,13784.24,0,0,0
4,0,-11671.12,60851.62,11162.53,0,0,0
4,0,-22185.31,83594.21,12916.01,0,0,0
4,0,-11240.96,54032.21,14517.59,0,0,0
4,0,-25253.9,68593.67,6474.52,0,0,0
4,0,-41523.23,79027.26,11691.12,0,0,0
4,0,-10381.62,41873.77,13796.32,0,0,0
4,0,-13469.78,48558.61,14547.96,0,0,0
4,0,-26859.18,78335.24,14931.94,0,0,0
4,0,-14380.42,61881.15,5469.66,0,0,0
4,0,-30576.24,57827.18,12468.1,0,0,0
4,0,-27827.87,57345.63,6769.94,0,0,0
4,0,-36780.21,73783.46,16074.59,0,0,0
4,0,-39293.33,73934.59,16074.18,0,0,0
4,0,-27146.13,86530.33,8817.65,0,0,0
4,0,-2961.68,63160.82,16444.06,0,0,0
4,0,3063.77,66311.96,15358.36,0,0,0
4,0,-17986.34,27570.15,16088.49,0,0,0
4,0,-11187.74,36825.28,15438.46,0,0,0
4,0,-2491.54,58366.56,15863.5,0,0,0
4,0,-34270.74,42171.6,16409.25,0,0,0
4,0,-22629.34,76888.59,11035.93,0,0,0
4,0,-32326.07,41316.64,15299.68,0,0,0
4,0,-24067.97,63689.36,6019.57,0,0,0
4,0,-23393.68,82195.37,13329.15,0,0,0
4,0,-23653.46,54505.31,14975.69,0,0,0
4,0,-18248.25,79231.27,13477.33,0,0,0
4,0,-23074.48,66168.09,6336.08,0,0,0
4,0,-29111.57,41721.25,14509.08,0,0,0
4,0,-28098.85,76174.39,13087.59,0,0,0
4,0,-13669.96,35949.15,15180.33,0,0,0
4,0,-14674.51,59795.96,9750.97,0,0,0
4,0,-35302.37,60347.22,11773.28,0,0,0
4,0,-34411.84,53389.41,14228.92,0,0,0
4,0,-36746.27,43997.62,17098.67,0,0,0
4,0,-18501.36,45395.74,15041.27,0,0,0
4,0,-35932.79,80415.07,14870.41,0,0,0
4,0,-22236.45,29076.02,17810.98,0,0,0
4,0,-9110.16,57215.09,12691.74,0,0,0
4,0,-32284.37,73827.19,10781.45,0,0,0
4,0,-30668.36,57780.25,6998.06,0,0,0
4,0,-27536.82,30455.06,16546.49,0,0,0
4,0,-25334.75,66872.98,7525.78,0,0,0
4,0,-31324.41,30256.3,16665.24,0,0,0
4,0,-19722.62,85977.45,15152.12,0,0,0
4,0,-22069.39,43573.02,16605.89,0,0,0
4,0,-23328.75,34341.69,16361.61,0,0,0
4,0,-9053.83,71184.73,7897.56,0,0,0
4,0,-37333.22,43904.98,13333.73,0,0,0
4,0,-7454.02,73136.9,10389.46,0,0,0
4,0,-27849.9,86022.87,12202,0,0,0
4,0,-19457.32,25903.89,16090.6,0,0,0
4,0,-13701.42,31538.97,16896.75,0,0,0
4,0,-29402.82,27204.96,18790.89,0,0,0
4,0,-10223.49,34885.09,15387.05,0,0,0
4,0,-20818.86,89240.18,14936.89,0,0,0
4,0,-2735.89,50917.98,17421.27,0,0,0
4,0,-20557.78,91978.61,13325.98,0,0,0
4,0,-4201.81,71024.35,10285.63,0,0,0
4,0,-37929.18,73885.12,16663.47,0,0,0
4,0,-26860.78,74790.2,12268.84,0,0,0
4,0,-5945.51,75568.4,16001.75,0,0,0
4,0,-16346.99,59292.76,9294.61,0,0,0
4,0,-9513.71,52832.85,13027.8,0,0,0
4,0,-14814.37,27628.85,17623.75,0,0,0
4,0,-21369.63,38286.08,15809.52,0,0,0
4,0,-28810.41,31092.32,15176.01,0,0,0
4,0,-31614.78,54770.88,13286.72,0,0,0
4,0,-26738.48,35339.66,15874.76,0,0,0
4,0,-19877.6,55485.91,15142.64,0,0,0
4,0,-34443.46,80008.66,14976.27,0,0,0
4,0,-31440.26,59240.62,11068.07,0,0,0
4,0,-4413.9,75770.77,16127.94,0,0,0
4,0,-18371.53,46676.64,14858.36,0,0,0
4,0,-28777.34,80015.55,15648.21,0,0,0
4,0,-34013.26,48045.3,14472.79,0,0,0
4,0,-7349.48,49218.15,13463.93,0,0,0
4,0,-31067.31,48017.31,13591.29,0,0,0
4,0,-12391.66,61894.82,10293.52,0,0,0
4,0,-37622.3,61125.43,8284.82,0,0,0
4,0,-35127.98,43294.25,17354.66,0,0,0
4,0,-25146.76,48919.77,13860.68,0,0,0
4,0,-32136.12,57491.6,6672.31,0,0,0
4,0,-22332.1,90222.2,13118.75,0,0,0
4,0,-13367.04,63032.95,7488.92,0,0,0
4,0,-35276.03,32126.82,15018.81,0,0,0
4,0,-15998.99,72942.96,7332.54,0,0,0
4,0,-5497.83,65832.77,12690.04,0,0,0
4,0,-24975.44,66415.92,9455.27,0,0,0
4,0,-18453.26,90972.04,12835.8,0,0,0
4,0,-30627.16,75953.42,14054.66,0,0,0
4,0,-28408.24,74975.77,13087.59,0,0,0
4,0,-6882.81,61630.91,11931.94,0,0,0
4,0,-26735.43,53471.97,13529.46,0,0,0
4,0,-32468.25,79949.4,15108.14,0,0,0
4,0,-35629,52036.3,15901.55,0,0,0
4,0,-24583.91,64415.21,6743.8,0,0,0
4,0,-33747.57,61826.33,9969.11,0,0,0
4,0,-12074,62200.39,11101.96,0,0,0
4,0,-12513.89,41277.06,14596.62,0,0,0
4,0,-26315.7,39389.73,14916.24,0,0,0
4,0,-32867.69,84667.68,8984.41,0,0,0
4,0,-18421.26,48024,14045.7,0,0,0
4,0,-32535.04,49207.54,13470.12,0,0,0
4,0,-18284.64,30525.75,15464.3,0,0,0
4,0,-7703.29,67613.61,9574.32,0,0,0
4,0,-6162.29,63001.52,12938.27,0,0,0
4,0,-6611.83,57754.47,15710.95,0,0,0
4,0,-29201.78,35050.11,15260.7,0,0,0
