zoneIndex,x,y,z,pitch,yaw,roll
5,-73946.47,49874.15,15169.08,0,-146,0
5,-78125.11,50831.82,15783.61,16,169,-6
5,-75269.80,51516.98,15145.79,6,123,-8
5,-68554.05,56587.69,15111.67,0,-54,-2
5,-68693.27,59441.90,15659.29,0,76,4
5,-71082.12,55367.85,14767.06,-14,-160,12
5,-73906.46,52224.50,11659.72,0,34,-4
5,-75427.90,55021.05,11540.58,0,126,0
5,-74735.59,52027.34,11679.63,-4,128,0
5,-76075.74,54086.59,12332.69,-2,36,2
5,-76428.21,62019.77,18199.53,0,-48,0
5,-74646.28,58799.03,18173.19,10,-119,-8
5,-79246.05,59840.66,19365.45,0,-140,0
5,-81060.73,57214.86,18815.02,0,130,0
5,-81015.82,56823.99,20047.22,0,-50,0
5,-82486.98,59314.85,18308.76,0,130,-10
5,-82733.63,61320.34,18169.24,-4,164,-10
5,-80950.47,60081.09,19366.79,0,-134,0
5,-85745.38,63365.59,18476.48,-8,-50,4
5,-86308.12,60685.23,18613.78,4,-26,-4
5,-87172.61,64011.55,19095.33,2,132,-0
5,-85074.53,65848.24,19895.55,0,72,2
5,-83795.52,64347.24,20144.65,2,-44,0
5,-80965.79,64594.95,18780.72,0,130,0
5,-77653.81,66940.57,18415.41,-2,160,-4
5,-78849.53,64848.32,18580.97,0,166,0
5,-77555.99,64501.31,19368.43,0,38,0
5,-75507.95,64959.62,18230.02,0,130,0
5,-75433.75,64572.52,20310.65,0,40,0
5,-73565.02,62930.80,20029.22,0,-50,0
5,-73724.70,64125.16,17900.06,-16,81,4
5,-75286.90,63512.51,18298.28,-6,96,-4
5,-77618.52,60479.34,20331.51,0,130,0
5,-80829.30,64421.44,20332.32,0,130,0
5,-80922.57,62403.59,20364.48,0,-138,0
5,-76717.62,62735.15,20329.76,0,-140,0
5,-78359.55,64717.59,20895.49,0,128,0
5,-80575.45,63788.67,23292.40,0,-140,0
5,-78174.02,62206.14,24363.97,0,-50,0
5,-78135.84,60771.21,23292.31,0,-140,0
5,-79932.23,62404.80,25485.19,0,174,0
5,-45509.91,63428.78,6874.85,-2,-152,2
5,-46678.54,62213.75,6516.35,0,166,0
5,-44924.78,61293.36,6777.94,0,-42,0
5,-45980.45,59250.80,6642.44,0,160,0
5,-45130.62,58087.37,6873.37,0,128,4
5,-45132.00,54496.05,6699.71,0,-124,0
5,-44862.84,52175.56,6652.03,0,-32,-4
5,-43189.15,51699.23,6932.63,8,-74,0
5,-42566.58,49650.87,6747.11,-10,58,6
5,-45659.00,45884.44,7214.23,0,-54,-8
5,-43849.13,44295.86,7067.21,0,20,-12
5,-47333.24,38946.99,8173.84,-1,-100,12
5,-47024.23,39042.43,6766.51,16,165,-0
5,-44254.14,37978.44,6853.26,-8,-24,-0
5,-47877.65,34266.79,8138.03,-0,-132,8
5,-44187.21,33705.15,7605.12,0,-4,0
5,-42865.18,30655.88,8701.34,-4,-150,0
5,-42428.05,30892.86,9803.04,0,-150,0
5,-39458.65,33872.01,8836.99,2,-1,8
5,-41285.59,37257.61,8894.98,0,-98,-2
5,-42573.05,40115.70,8632.75,0,-98,4
5,-39637.19,44306.96,9951.44,0,172,0
5,-41000.57,48522.69,9088.57,0,134,0
5,-42114.93,46287.07,7414.05,8,-85,-6
3,21117.23,38668.79,14987.61,0,-44,0
3,30376.89,33170.71,15042.61,-5,168,5
3,31333.23,28808.48,15013.29,5,-19,-4
3,26580.87,23015.71,15051.62,-1,-152,-2
3,23048.41,18937.96,15247.57,0,57,0
3,22602.08,17662.87,15002.64,4,60,2
3,22245.14,13914.99,16299.60,-5,-66,-4
3,17018.19,12742.93,16587.97,6,-87,21
3,2647.17,9821.69,16232.00,3,52,-10
3,-4042.26,12157.81,16541.70,0,46,0
3,-4612.55,40829.35,14539.67,1,40,6
4,-4566.44,50913.45,14512.29,-12,-99,-14
4,-7135.24,50389.74,14113.68,0,168,10
4,-5404.02,52750.67,16489.79,6,-160,6
4,-7566.61,55419.63,16222.42,0,152,0
4,-4863.72,54683.58,16857.60,2,146,-4
4,-3344.02,53951.88,18413.44,-6,131,6
4,-1375.11,55055.49,18214.93,-3,81,8
4,312.67,55146.85,16402.77,-2,21,-14
4,-669.09,51818.43,16888.80,-10,150,3
4,789.79,57597.47,15498.39,-2,34,-4
4,-814.74,58301.09,16303.89,2,56,-4
4,-4286.81,57423.71,16050.37,-4,78,-4
4,-3199.60,59210.12,15825.69,4,133,-6
4,-130.99,59942.27,14736.08,-2,62,8
4,-1062.74,61670.81,14675.21,4,-136,-0
4,-4878.32,63534.33,13326.09,-20,-179,-6
4,-1667.15,63696.74,15786.17,-16,-140,-2
4,-4375.53,65747.92,15771.97,0,126,14
4,-7891.71,57767.48,14536.79,2,-148,-8
4,-6814.91,57702.62,15689.76,4,-42,-4
4,-4272.21,63565.34,14640.74,5,-94,11
4,-5747.23,67401.59,12402.57,-12,168,2
4,-4739.45,70029.02,12435.12,20,133,15
4,-5660.18,69358.45,10184.18,-8,142,-2
4,-7103.60,72535.45,8110.17,0,-48,0
4,-4180.75,67913.19,15093.83,-16,-177,12
4,-2214.63,65984.91,16169.92,1,38,8
4,2117.14,64034.46,16016.23,-14,-40,2
4,1356.96,67906.74,15972.67,-6,-121,6
4,493.13,70123.07,16084.68,6,86,-2
4,-3030.72,69383.37,16124.31,0,116,0
4,-4818.02,73073.34,16153.73,0,-65,0
4,-4340.30,74566.64,17124.84,0,114,0
4,-1563.25,71360.57,17877.39,-16,73,-4
4,-2938.14,75660.12,16124.69,0,24,0
4,-7409.83,75529.34,15796.50,-4,-106,2
4,-4114.63,76394.88,16030.10,12,-34,-4
4,-3763.24,78906.66,15562.06,0,156,2
4,-5557.48,80520.00,16261.28,-16,18,-8
4,-2765.11,75235.16,14169.61,-2,-64,-0
4,-5726.64,74017.21,13426.04,0,-104,12
4,-10821.15,75182.08,11422.11,-12,-86,0
4,-7179.46,73421.83,10278.74,0,82,10
4,-8273.20,77553.22,16574.40,0,-150,8
4,-7971.32,76751.26,16898.66,2,112,0
4,-8072.89,78632.96,16159.77,-4,47,16
4,-7598.65,81298.84,16384.63,-14,91,-14
4,-9011.98,84259.30,16675.15,-4,140,-4
4,-12241.15,85681.83,16119.88,-2,28,6
4,-11010.20,82205.22,16625.16,0,96,0
4,-9224.68,80370.27,16265.11,-2,-80,12
4,-9751.21,78976.35,16234.96,0,156,-12
4,-10268.58,77374.74,15813.51,-2,142,-12
4,-12204.71,76307.98,14331.41,10,-114,-4
4,-14688.16,77298.78,11746.39,-2,-100,4
4,-13934.39,79196.26,15197.94,-8,-101,2
4,-13702.29,80220.75,16547.53,-12,16,0
4,-12584.99,82002.77,16623.97,-8,-158,-6
4,-14104.87,83508.71,17720.71,-1,60,-7
4,-16197.11,86858.20,15665.99,4,54,-6
4,-18828.14,87683.77,16111.43,-14,85,-4
4,-13481.06,88061.35,13590.57,-4,69,10
4,-18313.03,88204.43,13746.33,-16,118,-2
4,-19056.03,87058.16,13480.87,-4,-152,-2
4,-19862.14,85118.53,13854.72,-1,86,10
4,-19805.32,86317.40,15195.85,-8,-113,10
4,-15379.51,84514.43,16604.13,0,118,12
4,-17714.96,83220.89,16255.88,-2,54,2
4,-17255.17,87059.05,17008.88,-8,20,2
4,-17039.56,84226.04,18672.87,4,98,0
4,-18308.33,83438.13,18351.33,-4,157,-8
4,-14997.11,79990.34,17516.50,8,-135,-4
4,-15461.06,80857.55,15985.84,-6,176,0
4,-11682.44,80233.19,16281.48,8,84,2
4,-15114.00,82343.82,18508.80,4,-26,-8
4,-18820.26,83038.31,15581.47,10,-144,2
4,-20803.27,83229.25,14733.86,-6,157,-6
4,-21141.55,86796.91,14677.10,4,110,0
4,-22565.66,84921.55,12758.96,-8,146,8
4,-22222.05,88962.24,13096.97,-2,56,2
4,-23016.89,88979.70,13164.51,-4,130,4
4,-24191.86,83606.80,12475.31,-4,88,0
4,-24563.02,82355.23,13072.36,14,-74,-2
4,-20235.61,79718.85,14030.16,18,-16,0
4,-23771.36,79712.62,13805.19,0,-146,0
4,-16538.11,80353.37,14056.84,-10,-88,2
4,-17529.72,78540.99,11842.49,14,-179,12
4,-13324.50,73113.34,8667.99,-8,-34,0
4,-8428.48,72624.09,9794.01,-6,-168,-2
4,-16723.88,73891.33,8620.67,-12,-120,-4
4,-18512.00,74938.88,9628.44,-4,-150,8
4,-18670.98,76998.83,11391.74,18,75,-16
4,-18082.21,77130.33,9599.09,0,76,-6
4,-20395.04,77953.73,10524.67,-12,-48,0
4,-20164.59,76645.00,10107.85,-22,162,-6
4,-24915.78,77139.91,11866.08,-8,-97,10
4,-26107.04,76171.67,12079.17,-12,-46,-6
4,-28592.39,75481.73,12539.98,-2,-76,-4
4,-30900.62,75593.52,12198.96,-0,-84,-2
4,-32804.27,74313.84,10900.74,-8,-176,4
4,-35645.04,75980.68,11609.67,-4,-110,4
4,-36599.70,76321.83,9773.44,0,-108,-4
4,-37699.61,77269.68,9408.56,-6,-172,4
4,-34822.85,77522.90,10278.26,2,-30,2
4,-33459.82,76822.14,10272.85,-6,145,-8
4,-31778.70,78064.87,10559.70,-1,52,11
4,-33713.86,81676.82,9832.46,-10,11,0
4,-20476.64,90825.73,13748.25,-8,160,-2
4,-18296.44,90112.43,12999.14,-2,-4,2
4,-18918.18,91480.59,15468.76,-2,72,4
4,-19555.41,89439.12,15199.82,6,-73,6
4,-27616.25,85377.48,12974.23,-4,10,0
4,-26730.98,81998.70,13792.31,-8,146,-6
4,-29242.17,84699.11,13995.33,-2,-98,4
4,-31184.49,83767.83,14734.90,6,-36,0
4,-33179.84,82243.21,14480.74,6,-45,12
4,-34235.52,81777.09,15157.58,-6,-136,2
4,-32131.23,79916.91,15178.56,-2,66,10
4,-34863.77,79119.97,15722.06,-6,172,0
4,-32579.51,79019.97,16567.07,-4,80,4
4,-30498.97,81191.36,15472.93,0,136,0
4,-28897.87,80617.45,14816.14,12,54,0
4,-28128.66,76684.36,13633.46,8,-89,10
4,-26364.70,78983.98,14102.47,6,0,-0
4,-29058.01,78485.61,15170.20,-2,-106,6
4,-29748.41,80233.80,16183.59,-2,-122,-6
4,-29984.16,81061.90,16481.82,12,52,8
4,-31223.97,77717.28,15502.70,-8,-55,10
4,-34545.09,77289.41,15548.50,2,-120,4
4,-32091.33,77866.34,17033.99,-6,1,-12
4,-33675.71,78182.26,17675.77,-2,86,8
4,-35326.10,74940.16,15755.27,0,-14,0
4,-36238.34,75775.84,15824.50,10,158,0
4,-37903.95,76523.87,15671.88,-6,153,8
4,-38611.43,74704.30,16238.27,6,-130,-2
4,-37267.25,73094.81,16035.45,-10,-31,10
4,-39869.71,72731.33,16207.60,8,136,-2
4,-38260.67,69935.05,16059.38,8,-26,0
4,-37058.82,78386.97,15303.94,-6,66,6
4,-37614.67,75011.86,15949.08,-6,41,10
4,-40743.20,70580.30,16386.73,-0,136,2
4,-39928.80,70827.34,17283.15,0,46,0
4,-40225.62,70320.53,18102.02,-20,-134,0
4,-12349.53,71794.11,6861.12,0,-106,-12
4,-15884.59,74891.88,8115.96,4,32,-26
4,-17223.49,75008.20,10232.97,6,-53,8
4,-31998.85,75333.50,13093.95,0,-166,0
4,-32848.56,75178.98,13914.54,0,104,0
4,-31653.21,74251.42,12776.59,0,12,0
4,-29335.48,74816.10,12412.39,0,86,-4
4,-31684.94,74163.53,11640.87,0,100,4
4,-33571.03,74951.11,13085.59,0,-166,0
4,-29734.67,75398.45,12856.43,0,14,0
4,-31931.40,80486.52,9353.95,-2,34,-6
4,-31254.63,83103.77,9285.88,0,170,0
4,-31546.76,83242.16,9957.20,0,79,0
4,-32684.38,83744.87,9347.71,0,-100,12
4,-29441.96,85329.85,8845.12,-6,-168,2
4,-29473.20,87407.72,8851.26,0,98,-2
4,-28223.75,85496.12,9455.67,6,86,4
4,-27726.39,90242.09,10301.15,-24,-45,9
4,-24490.69,89219.58,8862.02,4,177,-12
4,-27732.71,90104.84,9810.16,14,-54,8
4,-40666.66,82655.39,9230.97,-4,20,0
4,-41877.31,85967.15,10636.72,-21,-64,-15
4,-43171.56,83368.05,10555.41,-16,27,-12
4,-38623.91,81956.30,9248.92,-10,86,2
4,-39360.18,79197.38,9550.30,-6,45,-10
4,-44533.60,79114.23,10197.64,2,-70,0
4,-42794.04,79677.96,9956.71,-4,40,-2
4,-44278.80,81888.01,10190.65,-4,-72,6
4,-43461.64,72630.41,4637.83,-6,-58,-2
4,-43512.92,76543.82,4872.42,4,44,0
4,-47488.04,76442.81,4851.78,0,84,4
4,-45999.84,72622.02,4867.43,-14,-23,-11
4,-44962.12,74118.73,5137.13,2,68,-0
4,-28372.90,66343.93,6236.50,-7,180,9
4,-28231.98,67462.81,6042.51,-6,115,11
4,-25280.10,68515.91,6472.43,2,70,-10
4,-21370.28,66260.15,6157.94,8,110,-2
4,-23255.46,66429.23,6480.24,-10,-26,2
4,-25346.96,64467.17,6282.18,0,-132,-2
4,-26579.49,65810.01,6393.70,0,-134,2
4,-24918.84,66644.48,8220.13,0,125,0
4,-25039.22,66075.48,8851.50,0,-145,0
4,-27124.79,56164.66,6675.00,0,-90,4
4,-22033.91,58655.50,6636.30,0,50,0
4,-23158.09,56445.30,6488.01,-2,20,-4
4,-22246.23,54694.40,7480.20,-12,82,2
4,-30277.32,56173.86,7881.47,8,20,-2
4,-31566.34,58552.32,7050.55,-2,4,-8
4,-32619.01,60969.83,7767.99,0,48,6
4,-32192.36,60138.14,9728.09,-6,32,4
4,-33730.14,61274.64,9721.01,-4,66,-2
4,-33709.74,62896.34,7903.88,0,60,0
4,-34663.26,62917.68,9263.71,-22,150,0
4,-35712.65,61208.59,9768.03,-4,140,-2
4,-35727.42,61671.06,7877.82,-2,136,6
4,-39450.55,60303.13,9214.07,-2,74,0
4,-35217.47,60297.23,11107.28,0,150,0
4,-37710.66,61496.68,7533.38,-2,84,-2
4,-37680.16,65305.79,7155.00,-4,16,4
4,-40580.37,65059.85,7269.31,-8,-74,-0
4,-37557.77,60254.08,10559.69,-2,92,-2
4,-32818.63,57263.52,11122.17,-4,32,4
4,-31670.74,56878.36,12177.16,-6,68,4
4,-33973.54,58478.05,12485.97,-6,55,-11
4,-34916.71,56548.96,14272.51,-9,72,-10
4,-36226.01,59684.54,13658.68,8,76,-2
4,-39286.57,60044.63,13553.47,-2,-4,-2
4,-32658.99,53979.79,13246.34,0,172,0
4,-34895.83,53557.00,14638.60,-10,-11,4
4,-30632.74,55165.63,13050.52,4,-2,0
4,-36224.21,54539.98,16117.93,-2,118,-2
4,-39506.40,57829.34,17009.09,-8,-6,0
4,-36856.14,57141.31,15495.28,-18,44,2
4,-39634.71,61226.80,15535.85,-4,7,-12
4,-41449.14,62840.18,16732.60,0,51,0
4,-42892.03,60889.96,15650.43,-5,-163,6
4,-42167.14,62204.54,15901.34,-4,-128,-4
4,-40587.14,58469.05,15559.55,-16,78,10
4,-43537.61,57473.36,15190.77,-6,-31,-6
4,-41169.50,51322.73,14392.64,4,2,-6
4,-40168.86,50531.48,13750.72,1,-10,6
4,-37918.30,48520.55,13263.59,6,-16,0
4,-37346.71,84670.76,9088.27,-10,55,15
4,-35835.56,49258.56,13397.62,4,-104,-4
4,-36031.16,52340.39,15612.80,-4,-164,-2
4,-38091.28,54540.53,17154.08,-4,-33,-4
4,-38109.93,55205.64,17159.39,0,-54,0
4,-39698.43,55933.27,17933.74,-8,149,-4
4,-41199.57,54102.46,17985.18,1,142,4
4,-41776.70,57814.00,17661.44,-4,106,5
4,-40280.71,51795.64,17019.09,-14,146,12
4,-38583.62,52064.44,16395.84,-21,30,-4
4,-33696.05,51484.05,13810.03,-4,-32,-1
4,-27750.68,54138.20,12584.64,-6,-168,-0
4,-29820.44,51544.67,12899.98,-10,1,-4
4,-25639.72,52636.96,13388.43,5,160,-1
4,-25438.36,50595.35,13464.37,2,-172,0
4,-27598.90,54721.45,13616.13,6,-160,3
4,-32587.53,50084.48,13276.27,4,-20,2
4,-32710.47,48514.02,13489.18,0,56,-14
4,-31447.67,47092.29,14283.26,-18,-46,2
4,-29192.57,47809.15,14582.10,-5,-0,4
4,-31271.43,44236.33,14433.53,3,11,4
4,-25530.84,49732.68,15267.94,0,-166,0
4,-25049.88,50326.78,14596.62,4,-118,0
4,-27344.00,47198.77,13865.85,-0,178,-10
4,-23900.01,53308.82,14863.72,2,90,-2
4,-24232.71,55336.68,12705.63,-3,68,3
4,-22357.74,54377.38,13232.91,11,26,12
4,-20676.64,53359.49,13698.46,8,-166,-2
4,-19591.04,51140.12,14090.80,6,126,-3
4,-22658.19,52085.37,14767.36,-10,130,-8
4,-21753.06,50333.66,14291.86,-13,-5,2
4,-20308.09,53078.16,14922.02,-8,-152,-1
4,-19640.79,55877.59,15024.51,-6,64,-5
4,-18591.27,54701.66,15057.65,-16,16,-3
4,-23405.12,69566.41,6038.43,4,92,-3
4,-24119.14,47237.80,15012.16,-14,53,12
4,-21296.63,47008.07,14274.35,15,-19,0
4,-18564.17,48172.72,14139.72,6,-58,2
4,-19545.36,46963.29,14559.91,-9,129,5
4,-17482.81,47603.92,14472.60,-11,158,7
4,-16255.75,48822.73,14140.91,-6,54,4
4,-17803.21,50729.58,14798.46,0,144,8
4,-16615.43,55774.16,14077.34,4,130,4
4,-19333.72,56199.20,13754.11,2,59,12
4,-20668.42,56761.97,12653.08,21,102,-2
4,-20934.28,56019.87,11860.65,4,130,6
4,-17146.91,58001.85,8835.97,-2,148,4
4,-15988.87,59241.48,9385.79,-2,86,2
4,-13100.64,60395.96,8834.48,-12,41,-5
4,-14213.17,60483.26,9214.10,1,48,3
4,-13184.43,59074.22,10527.12,-17,107,4
4,-14247.16,57633.70,10549.92,2,130,0
4,-16089.57,58127.73,11859.70,1,-173,0
4,-15436.36,58239.63,12491.18,-3,7,0
4,-19578.42,58174.63,11438.01,0,30,0
4,-16155.45,59311.02,5484.17,-10,42,-9
4,-18924.62,57778.99,4114.14,-2,96,-8
4,-19820.08,56437.34,4311.59,-6,-144,-4
4,-15344.69,60944.65,5160.34,-2,116,6
4,-12626.27,65820.43,6408.40,4,166,4
4,-12981.61,63777.85,7071.39,-12,90,6
4,-10578.82,66836.03,7146.00,0,158,4
4,-8080.29,68790.02,8640.94,0,48,12
4,-10249.60,67865.65,9515.34,16,-133,-1
4,-9959.03,65521.30,9495.35,8,74,4
4,-7997.67,65633.95,10248.80,-10,114,-10
4,-6625.99,63653.37,11373.56,-31,-160,-18
4,-6300.64,63221.36,12382.73,-6,-175,-11
4,-6738.73,57470.13,13843.86,-2,-56,4
4,-7684.22,53561.90,14466.16,-2,162,1
4,-8175.52,51618.41,13617.39,-12,168,-2
4,-5204.45,56449.98,13529.77,0,124,-6
4,-3440.36,59142.74,13847.69,2,126,-4
4,-6432.80,59404.15,13100.00,-6,86,0
4,-3317.02,61480.39,13570.48,0,-42,-2
4,-8357.66,57912.12,12712.80,-5,-176,-8
4,-9206.10,58665.63,12044.34,1,6,7
4,-10956.92,56946.41,13171.15,-12,118,3
4,-12583.13,58262.75,12993.20,0,-54,0
4,-11251.06,63408.63,9280.95,-0,150,0
4,-11640.55,63192.29,8097.28,4,176,0
4,-14191.98,61172.53,8666.14,-4,141,-14
4,-10291.94,63768.10,10462.57,0,104,-4
4,-12145.02,61990.59,10864.23,11,-94,4
4,-11500.36,58744.62,11313.85,0,76,0
4,-9258.36,62591.55,11111.64,0,-10,0
4,-8167.15,60838.51,11460.07,-4,102,6
4,-14356.40,56703.37,13314.27,-16,106,6
4,-12761.17,54767.62,13083.78,-6,16,2
4,-11852.17,52214.68,13112.04,-6,178,-0
4,-12407.59,49775.17,13384.65,-10,-6,9
4,-11077.73,49661.45,13206.92,7,156,11
4,-7557.26,48464.84,13245.83,8,129,10
4,-8810.08,52964.06,13111.80,-2,168,3
4,-9591.73,54814.01,14531.13,0,10,-6
4,-10973.68,56315.16,14810.20,9,142,4
4,-13340.92,53902.07,15287.22,0,103,0
4,-16541.51,54638.70,15348.27,-2,116,4
4,-17095.68,52661.80,13841.67,-6,-168,-4
4,-15334.36,51465.82,14937.23,-0,80,16
4,-13822.16,47619.09,14674.49,0,-18,0
4,-11137.01,47279.82,13348.10,1,8,12
4,-9759.18,44918.06,13030.76,-4,148,2
4,-8248.02,44004.61,13563.40,-2,154,-4
4,-11878.01,44820.04,13678.05,-2,-30,3
4,-15104.59,44207.47,14278.36,2,-172,-8
4,-18073.01,45465.71,14117.22,-2,-16,4
4,-14390.70,47481.87,14722.71,-2,108,2
4,-12978.93,45138.25,14011.43,-2,84,4
4,-9412.81,42244.32,13539.14,4,56,2
4,-12211.18,42199.72,13930.15,-18,-0,0
4,-14793.00,42055.23,14274.01,10,-156,-6
4,-13526.62,39724.96,14216.55,-4,132,0
4,-17850.95,43077.14,14098.93,0,-2,2
4,-17129.35,39245.25,15271.92,-4,13,23
4,-13855.72,37891.92,14658.66,-7,53,-6
4,-10833.39,41666.99,13977.05,-4,42,4
4,-7146.34,39668.16,14564.39,6,-158,-2
4,-11649.47,37868.81,14585.34,-5,152,28
4,-10183.76,35221.91,14635.33,0,82,-3
4,-12590.97,34263.85,14718.72,-2,98,0
4,-18027.93,34755.42,15109.62,0,-18,-16
4,-16832.86,36776.26,15597.29,4,154,-12
4,-16915.79,34043.33,14983.76,0,-82,6
4,-15763.75,31871.89,14989.17,-2,102,0
4,-13669.78,32340.76,16892.75,4,113,-12
4,-14579.06,30011.10,16752.71,-12,-135,6
4,-15995.71,28086.93,17571.03,0,14,0
4,-17255.50,26039.59,18466.11,0,156,0
4,-20040.87,27644.47,18512.11,0,66,0
4,-19201.49,23817.36,17819.61,0,114,3
4,-18804.24,29327.63,16057.42,-10,20,0
4,-19062.10,25165.61,15995.56,-2,54,7
4,-16469.33,28973.51,17128.44,0,150,-8
4,-19820.12,31741.01,16048.50,0,30,0
4,-21514.52,32223.33,17060.52,-6,126,-2
4,-20839.18,30969.85,17946.81,1,58,12
4,-23995.92,31362.63,17048.92,-16,112,2
4,-24359.07,30527.67,18336.63,0,136,0
4,-24101.42,30706.21,17666.57,0,-132,0
4,-25255.84,27320.74,16817.52,0,56,2
4,-25670.93,29103.89,16298.20,4,4,-6
4,-22484.86,36128.73,16334.43,-18,124,-2
4,-18693.11,37777.79,15525.82,-2,174,14
4,-21265.61,38009.31,15649.93,-2,-96,-6
4,-19675.31,34680.88,16194.88,-2,-58,10
4,-23067.59,34108.20,16300.94,-2,-88,2
4,-24771.33,35343.12,15790.69,-2,-10,0
4,-26746.14,32068.59,15833.80,-12,136,4
4,-29686.36,28922.71,17067.72,-18,90,3
4,-32008.21,29179.43,16543.71,-18,138,3
4,-34660.65,28250.66,16802.51,-8,96,-4
4,-36541.92,28800.28,17558.46,-8,105,-6
4,-36180.08,30845.06,15815.34,-12,39,14
4,-35180.31,32629.80,15046.32,0,-70,0
4,-33396.49,30688.33,15799.55,-10,30,1
4,-33052.59,32432.15,16167.75,-4,-23,10
4,-30983.66,32950.15,15245.24,-18,-46,-3
4,-30876.83,30593.54,15908.21,-4,112,-4
4,-28412.33,33182.68,14501.68,0,162,2
4,-27162.91,36439.75,14925.52,-8,155,10
4,-30739.88,35759.77,15400.05,-6,32,0
4,-31875.99,35649.39,16204.94,-10,18,1
4,-34783.66,34066.63,16645.35,-8,-12,-0
4,-35187.50,33811.01,18009.83,-6,-24,-2
4,-36677.14,37335.81,16769.01,0,-8,0
4,-36777.28,39654.02,17525.02,0,-8,0
4,-35670.43,40643.32,16122.70,0,-8,0
4,-35590.07,36235.63,15039.47,-14,70,0
4,-33566.27,36806.70,15487.88,-6,90,2
4,-28601.40,38163.98,14412.77,2,32,2
4,-32325.15,40113.10,14722.93,-12,-94,-8
4,-30856.22,41557.02,14808.76,-6,44,-2
4,-26427.06,41110.23,14711.31,-0,175,-6
4,-27404.21,43562.46,14160.36,-9,33,10
4,-26183.84,45876.61,14566.58,4,169,-10
4,-25079.19,44435.23,15912.79,-14,114,-2
4,-23464.55,46102.03,15718.54,-4,62,-2
4,-21200.37,43386.49,14670.38,-4,-48,4
4,-18902.24,41494.85,15106.27,3,54,5
4,-23125.49,42405.84,15418.64,-6,-88,-0
4,-25077.95,37749.43,16008.84,-2,-34,-6
4,-23282.26,40381.70,15706.18,-6,96,7
4,-20175.27,39341.95,15460.78,4,-116,2
4,-17904.66,39386.49,15799.84,-3,108,5
4,-20083.23,40114.03,16604.05,0,-145,0
4,-22501.01,44246.52,16604.05,0,125,0
4,-28709.50,41815.75,14435.27,-0,-10,6
4,-34275.09,42591.71,17143.11,-6,-149,6
4,-34255.95,44151.46,18761.80,-6,26,-1
4,-33290.02,43949.15,17134.86,-16,20,5
4,-33042.29,41382.74,15881.86,-11,28,-5
4,-34080.34,46369.73,16327.76,-8,80,0
4,-35194.08,45987.50,17116.07,4,114,-2
4,-28778.14,44378.13,13746.39,-16,86,0
2,50901.38,46355.14,10597.46,-1,-162,-4
2,50900.38,48007.90,10457.74,0,-164,0
2,52547.45,49856.97,10918.08,0,-74,1
2,53018.17,48304.53,10319.95,-2,106,-1
2,51483.94,49885.91,13014.39,4,-48,-1
2,53209.00,48320.36,12750.97,6,-173,8
2,52030.33,51262.14,13264.58,-1,36,-3
2,55501.08,48918.17,13872.86,7,-124,-1
2,49216.89,42242.51,11800.03,-4,63,-4
2,51934.07,45265.72,12128.30,0,-104,4
2,56116.60,49765.63,16279.36,-10,44,-2
2,59798.03,51483.96,16723.21,5,-148,-0
2,59854.95,48753.15,16830.63,-5,168,9
2,58773.84,46980.57,15862.37,-9,-128,10
2,56519.39,46799.09,14912.86,-8,-84,12
2,56287.54,44566.93,13302.98,8,-90,-7
2,54692.47,41970.38,12499.39,8,44,-2
2,52791.21,39434.97,13040.29,6,165,-6
2,51134.58,39440.18,13270.40,-3,40,-1
2,48154.86,42127.93,13465.50,-0,120,5
2,46799.43,41874.36,11923.00,-2,116,-14
2,44586.85,40741.00,12488.14,0,149,0
2,46070.89,39334.41,15487.04,-6,128,4
2,44590.61,36667.82,13857.63,2,-94,0
2,50748.54,36477.41,13083.24,6,116,-5
2,46481.10,35394.32,13599.45,-6,-82,3
2,41295.54,37005.71,10444.39,-2,120,-4
2,42199.02,41326.60,10247.80,-4,122,6
2,41255.18,44740.10,9218.31,0,-62,1
2,36727.41,42176.96,9525.86,0,2,-12
2,37922.24,44552.17,9088.75,-2,36,0
2,40911.27,48175.37,9226.78,5,-78,-8
2,36854.05,47521.37,9154.22,2,-2,-2
2,33951.79,47951.28,9422.77,1,-84,0
2,29472.30,46866.13,10395.65,-8,40,0
2,29935.49,44292.55,12501.33,1,-17,-0
2,32346.96,43310.45,12602.41,-2,-50,7
2,36813.99,39197.08,10132.81,-8,8,8
2,32600.56,38073.79,12139.49,-11,60,-2
2,26700.82,40765.50,13019.46,-2,42,0
2,29546.20,44636.00,12557.89,2,-162,5
2,29554.86,44847.93,13468.91,-6,-18,-0
2,26558.73,46432.77,12637.09,-0,-115,12
2,25829.59,47746.93,10935.41,-2,88,-1
2,21755.65,46602.44,12097.66,-2,94,-4
2,19012.89,45539.87,12981.91,-11,46,14
2,23730.30,43565.18,13069.65,-6,30,-3
2,18513.13,48956.76,12123.18,4,-68,1
2,14768.46,49190.98,12653.46,-0,42,-3
2,16721.36,50255.78,11763.03,0,136,-6
2,18947.65,53111.62,11019.03,-12,105,-1
2,13944.54,49575.34,10818.00,0,92,0
2,17073.88,53608.39,10105.29,-1,102,-4
2,23088.55,51167.79,9124.97,-13,80,-7
2,19682.04,56594.88,8084.82,4,-88,-6
2,17878.33,53741.63,8227.08,0,103,0
2,23967.70,56652.40,7443.50,-4,-180,-4
2,28420.75,50246.09,10524.16,0,-138,5
2,34142.89,48815.44,9298.28,8,148,3
