localID,pid,fields,dx,dyv,dz,dpitch,dyaw,droll,msx,msy,msz,datetime,comment
chest_3_AMI,-1,ActorTransform,-6257.25,26483.33,14512.39,0,0,0,1,1,1,,
chest_3_AMJ,-1,ActorTransform,20807.08,20937.82,14610,0,0,0,1,1,1,,
chest_3_AMK,-1,ActorTransform,20400.12,32584.9,13658.89,0,0,0,1,1,1,,
chest_3_AML,-1,ActorTransform,5890,43230,15510,0,0,0,1,1,1,,
chest_3_AMM,-1,ActorTransform,26395.23,26523.79,15121.24,0,0,0,1,1,1,,
chest_3_AMN,-1,ActorTransform,8825.52,22183.6,14652.6,0,0,0,1,1,1,,
chest_3_AMO,-1,ActorTransform,16710,22920,14450,0,0,0,1,1,1,,
chest_3_AMP,-1,ActorTransform,7200,25680,13590,0,0,0,1,1,1,,
chest_3_AMQ,-1,ActorTransform,10170,23010,14510,0,0,0,1,1,1,,
chest_3_AMR,-1,ActorTransform,25820,30700,15370,0,0,0,1,1,1,,
chest_3_AMS,-1,ActorTransform,24860.22,22324.2,15230.61,0,0,0,1,1,1,,
chest_3_AMT,-1,ActorTransform,-600,31530,15190,0,0,0,1,1,1,,
chest_3_AMU,-1,ActorTransform,-2873.45,29107.66,15748.11,0,0,0,1,1,1,,
chest_3_AMV,-1,ActorTransform,21490,22140,16600,0,0,0,1,1,1,,
chest_3_AMW,-1,ActorTransform,13853.83,27134.71,13612.36,0,0,0,1,1,1,,
chest_3_AMX,-1,ActorTransform,20966.96,34682.8,13615.38,0,0,0,1,1,1,,
chest_3_AMY,-1,ActorTransform,-2427.72,34971.08,14760,0,0,0,1,1,1,,
chest_3_AMZ,-1,ActorTransform,28806.49,28868.64,17130,0,0,0,1,1,1,,
chest_3_ANA,-1,ActorTransform,17499.29,13784.19,16740,0,0,0,1,1,1,,
chest_3_ANB,-1,ActorTransform,10507.37,35105.8,13667.11,0,0,0,1,1,1,,
chest_3_ANC,-1,ActorTransform,22026.53,37486.52,13630,0,0,0,1,1,1,,
chest_3_AND,-1,ActorTransform,11863.35,34735.53,13667.11,0,0,0,1,1,1,,
chest_3_ANE,-1,ActorTransform,9760,18730,14560,0,0,0,1,1,1,,
chest_3_ANF,-1,ActorTransform,-5810,17494,15666,0,0,0,1,1,1,,
chest_3_ANG,-1,ActorTransform,22490,36460,13430,0,0,0,1,1,1,,
chest_3_ANH,-1,ActorTransform,79.55,22379.5,15205.92,0,0,0,1,1,1,,
chest_3_ANI,-1,ActorTransform,23689.91,32722.74,15019.71,0,0,0,1,1,1,,
chest_3_ANJ,-1,ActorTransform,3710,14800,15830,0,0,0,1,1,1,,
chest_3_ANK,-1,ActorTransform,12680,37760,13810,0,0,0,1,1,1,,
chest_3_ANL,-1,ActorTransform,-1150,20670,14895.65,0,0,0,1,1,1,,
chest_3_ANM,-1,ActorTransform,-2178.89,29649.92,15326.33,0,0,0,1,1,1,,
chest_3_ANN,-1,ActorTransform,22080,18260,14970,0,0,0,1,1,1,,
chest_3_ANO,-1,ActorTransform,728.79,31933.83,15261.85,0,0,0,1,1,1,,
chest_3_ANP,-1,ActorTransform,-2980,18350,15200,0,0,0,1,1,1,,
chest_3_ANQ,-1,ActorTransform,17960,26060,13910,0,0,0,1,1,1,,
chest_3_ANR,-1,ActorTransform,11234,19980,15850,0,0,0,1,1,1,,
chest_3_ANS,-1,ActorTransform,28311.89,27965.69,17133.34,0,0,0,1,1,1,,
chest_3_ANT,-1,ActorTransform,-3350,26740,15000,0,0,0,1,1,1,,
chest_3_ANU,-1,ActorTransform,10870,42110,13140,0,0,0,1,1,1,,
chest_3_ANV,-1,ActorTransform,-1110,40470,14550,0,0,0,1,1,1,,
chest_3_ANW,-1,ActorTransform,-8230,21113,16140,0,0,0,1,1,1,,
chest_3_ANX,-1,ActorTransform,9056,25941,15350,0,0,0,1,1,1,,
chest_3_ANY,-1,ActorTransform,-1500,24350,15330,0,0,0,1,1,1,,
chest_3_ANZ,-1,ActorTransform,27470,27910,15370,0,0,0,1,1,1,,
chest_3_AOA,-1,ActorTransform,4340.76,21604.77,17094.94,0,0,0,1,1,1,,
chest_3_AOB,-1,ActorTransform,19491.76,17439.54,16407.96,0,0,0,1,1,1,,
chest_3_AOC,-1,ActorTransform,-5898.3,20611.75,15630.32,0,0,0,1,1,1,,
chest_3_AOD,-1,ActorTransform,27.85,44102.21,14674.25,0,0,0,1,1,1,,
chest_3_AOE,-1,ActorTransform,11223.07,22408.16,14800,0,0,0,1,1,1,,
chest_3_AOF,-1,ActorTransform,1211.35,40078.56,14750.7,0,0,0,1,1,1,,
chest_3_AOG,-1,ActorTransform,-3697.49,30279.71,15338.11,0,0,0,1,1,1,,
chest_3_AOH,-1,ActorTransform,17320,28740,13591.45,0,0,0,1,1,1,,
chest_3_AOI,-1,ActorTransform,-8304.24,24333,15048.11,0,0,0,1,1,1,,
chest_3_AOJ,-1,ActorTransform,16120,30290,13670,0,0,0,1,1,1,,
chest_3_AOK,-1,ActorTransform,5532.71,41788.82,15028.08,0,0,0,1,1,1,,
chest_3_AOL,-1,ActorTransform,6287.88,19520.82,15600,0,0,0,1,1,1,,
chest_3_AOM,-1,ActorTransform,11267.25,42385.27,14251.74,0,0,0,1,1,1,,
chest_3_AON,-1,ActorTransform,-1360,44440,15249.58,0,0,0,1,1,1,,
chest_3_AOO,-1,ActorTransform,12020,29060,15350,0,0,0,1,1,1,,
chest_3_AOP,-1,ActorTransform,10260,33200,13670,0,0,0,1,1,1,,
chest_3_AOQ,-1,ActorTransform,14625.09,41887.85,12879.96,0,0,0,1,1,1,,
chest_3_AOR,-1,ActorTransform,25114.54,25569.5,15167.61,0,0,0,1,1,1,,
chest_3_AOS,-1,ActorTransform,16080,27550,14290,0,0,0,1,1,1,,
chest_3_AOT,-1,ActorTransform,9320,31050,13790,0,0,0,1,1,1,,
chest_3_AOU,-1,ActorTransform,29240,29440,15380,0,0,0,1,1,1,,
chest_3_AOV,-1,ActorTransform,6077,22800,15350,0,0,0,1,1,1,,
chest_3_AOW,-1,ActorTransform,7730,33910,14540,0,0,0,1,1,1,,
chest_3_AOX,-1,ActorTransform,17034.61,41130.85,13204.64,0,0,0,1,1,1,,
chest_3_AOY,-1,ActorTransform,19920,20630,15110,0,0,0,1,1,1,,
chest_3_AOZ,-1,ActorTransform,14804.02,12689.28,15421.66,0,0,0,1,1,1,,
chest_3_APA,-1,ActorTransform,-1494.22,31382.28,17040,0,0,0,1,1,1,,
chest_3_APB,-1,ActorTransform,14078,21606.27,14239.97,0,0,0,1,1,1,,
chest_3_APC,-1,ActorTransform,9160,27850,13610,0,0,0,1,1,1,,
chest_3_APD,-1,ActorTransform,-4582,33780,15190,0,0,0,1,1,1,,
chest_3_APE,-1,ActorTransform,8820,17090,14770,0,0,0,1,1,1,,
chest_3_APF,-1,ActorTransform,11940.18,40813.57,13404.31,0,0,0,1,1,1,,
chest_3_APG,-1,ActorTransform,3359.02,22790.51,15447.37,0,0,0,1,1,1,,
chest_3_APH,-1,ActorTransform,5260,23610,13880,0,0,0,1,1,1,,
chest_3_API,-1,ActorTransform,6838.49,38976.56,14125.56,0,0,0,1,1,1,,
chest_3_APJ,-1,ActorTransform,-7645.97,22179.82,14948.09,0,0,0,1,1,1,,
chest_3_APK,-1,ActorTransform,12650,14480,13770,0,0,0,1,1,1,,
chest_3_APL,-1,ActorTransform,10380,21650,16210,0,0,0,1,1,1,,
chest_3_APM,-1,ActorTransform,-3666.44,13533.6,16636.68,0,0,0,1,1,1,,
chest_3_APN,-1,ActorTransform,26130,30990,17133.34,0,0,0,1,1,1,,
chest_3_APO,-1,ActorTransform,-4381.06,14228.55,16636.68,0,0,0,1,1,1,,
chest_3_APP,-1,ActorTransform,24795.91,29734.35,17133.34,0,0,0,1,1,1,,
chest_3_APQ,-1,ActorTransform,-4133.5,13769.26,15753.57,0,0,0,1,1,1,,
chest_3_APR,-1,ActorTransform,25226.13,29565.26,15365.58,0,0,0,1,1,1,,
chest_3_APS,-1,ActorTransform,-3646.27,13521.58,15731.58,0,0,0,1,1,1,,
chest_3_APT,-1,ActorTransform,-1817.73,31140.41,15141.53,0,0,0,1,1,1,,
chest_3_APU,-1,ActorTransform,-3610.53,13772.8,17895.64,0,0,0,1,1,1,,
chest_3_APV,-1,ActorTransform,27819.64,28300.01,15375.67,0,0,0,1,1,1,,
chest_3_APW,-1,ActorTransform,28153.16,29459.83,15375.96,0,0,0,1,1,1,,
chest_3_APX,-1,ActorTransform,-4397.67,14528.27,17899.92,0,0,0,1,1,1,,
chest_3_APY,-1,ActorTransform,434.39,50999.77,14502.25,0,0,0,1,1,1,,
chest_4_AAA,-1,ActorTransform,-12103.31,65975.6,6791.1,0,0,0,1,1,1,,
chest_4_AAB,-1,ActorTransform,-19790.19,91096.49,15702.63,0,0,0,1,1,1,,
chest_4_AAC,-1,ActorTransform,-9339.36,36566.55,15168.46,0,0,0,1,1,1,,
chest_4_AAD,-1,ActorTransform,-14924.11,34325.67,14733.64,0,0,0,1,1,1,,
chest_4_AAE,-1,ActorTransform,-22019.23,42162.5,14969.18,0,0,0,1,1,1,,
chest_4_AAF,-1,ActorTransform,-11458.1,81507.73,17251.44,0,0,0,1,1,1,,
chest_4_AAG,-1,ActorTransform,-26682.95,75406.38,12697.59,0,0,0,1,1,1,,
chest_4_AAH,-1,ActorTransform,-22223.67,44439.09,15773.55,0,0,0,1,1,1,,
chest_4_AAI,-1,ActorTransform,-16671.42,33933.04,14894,0,0,0,1,1,1,,
chest_4_AAJ,-1,ActorTransform,-22582.33,31452.18,17265.04,0,0,0,1,1,1,,
chest_4_AAK,-1,ActorTransform,-7951.5,55208.53,13400.77,0,0,0,1,1,1,,
chest_4_AAL,-1,ActorTransform,-19170.99,57647.46,4300.94,0,0,0,1,1,1,,
chest_4_AAM,-1,ActorTransform,-24140.9,70020.55,5876.13,0,0,0,1,1,1,,
chest_4_AAN,-1,ActorTransform,-2363.26,71354.5,18416.41,0,0,0,1,1,1,,
chest_4_AAO,-1,ActorTransform,-7611.02,51214.59,15214.25,0,0,0,1,1,1,,
chest_4_AAP,-1,ActorTransform,-11921.5,36202.93,14588.6,0,0,0,1,1,1,,
chest_4_AAQ,-1,ActorTransform,-11528.03,45831.8,13545.17,0,0,0,1,1,1,,
chest_4_AAR,-1,ActorTransform,-37902.53,51222.45,16254.12,0,0,0,1,1,1,,
chest_4_AAS,-1,ActorTransform,-1691.77,54792.41,18594.84,0,0,0,1,1,1,,
chest_4_AAT,-1,ActorTransform,-24195.64,51508.72,14762.18,0,0,0,1,1,1,,
chest_4_AAU,-1,ActorTransform,-4994.29,48107.24,13721.59,0,0,0,1,1,1,,
chest_4_AAV,-1,ActorTransform,-31950.92,75207.18,11675.32,0,0,0,1,1,1,,
chest_4_AAW,-1,ActorTransform,-28306.07,82973.93,13682.16,0,0,0,1,1,1,,
chest_4_AAX,-1,ActorTransform,-19758.91,34692.88,16243.66,0,0,0,1,1,1,,
chest_4_AAY,-1,ActorTransform,-19817.34,39391.46,17439.49,0,0,0,1,1,1,,
chest_4_AAZ,-1,ActorTransform,-14704.7,30167.55,16745.06,0,0,0,1,1,1,,
chest_4_ABA,-1,ActorTransform,-17605.38,77448.02,10322.05,0,0,0,1,1,1,,
chest_4_ABB,-1,ActorTransform,-40407.8,77094.36,9497.58,0,0,0,1,1,1,,
chest_4_ABC,-1,ActorTransform,-15486.08,61728.37,5039.29,0,0,0,1,1,1,,
chest_4_ABD,-1,ActorTransform,-5343.79,52937.12,17435.09,0,0,0,1,1,1,,
chest_4_ABE,-1,ActorTransform,-20782.63,51024,14988.8,0,0,0,1,1,1,,
chest_4_ABF,-1,ActorTransform,-10369.59,61797.52,11523.5,0,0,0,1,1,1,,
chest_4_ABG,-1,ActorTransform,-15496.32,81650.91,15835.14,0,0,0,1,1,1,,
chest_4_ABH,-1,ActorTransform,-25757.4,44292.14,15714.63,0,0,0,1,1,1,,
chest_4_ABI,-1,ActorTransform,-28082.63,32918.02,15037.15,0,0,0,1,1,1,,
chest_4_ABJ,-1,ActorTransform,-28469.95,65335.05,6415.94,0,0,0,1,1,1,,
chest_4_ABK,-1,ActorTransform,3442.12,63444.82,15550.47,0,0,0,1,1,1,,
chest_4_ABL,-1,ActorTransform,-36526.37,75405.28,15831.54,0,0,0,1,1,1,,
chest_4_ABM,-1,ActorTransform,-19230.07,29286.69,17698.7,0,0,0,1,1,1,,
chest_4_ABN,-1,ActorTransform,-30465.22,53707.42,12601.94,0,0,0,1,1,1,,
chest_4_ABO,-1,ActorTransform,-7616.82,56760.75,13443.97,0,0,0,1,1,1,,
chest_4_ABP,-1,ActorTransform,-34125.77,49247.43,14694.91,0,0,0,1,1,1,,
chest_4_ABQ,-1,ActorTransform,-2877.27,74271.69,16139.74,0,0,0,1,1,1,,
chest_4_ABR,-1,ActorTransform,-18343.01,87638.57,16072.13,0,0,0,1,1,1,,
chest_4_ABS,-1,ActorTransform,-9280.54,66227.2,9823.06,0,0,0,1,1,1,,
chest_4_ABT,-1,ActorTransform,-18104.33,40011.35,15883.17,0,0,0,1,1,1,,
chest_4_ABU,-1,ActorTransform,-2850.49,73470.04,9895.77,0,0,0,1,1,1,,
chest_4_ABV,-1,ActorTransform,-6984.34,49806.87,14689.04,0,0,0,1,1,1,,
chest_4_ABW,-1,ActorTransform,-34385.21,38302.44,14286.14,0,0,0,1,1,1,,
chest_4_ABX,-1,ActorTransform,-30926.5,57742.57,12022.22,0,0,0,1,1,1,,
chest_4_ABY,-1,ActorTransform,-37487.24,60997.3,8864,0,0,0,1,1,1,,
chest_4_ABZ,-1,ActorTransform,-842.14,58723.05,15451.79,0,0,0,1,1,1,,
chest_4_ACA,-1,ActorTransform,-23338.87,35864.42,16295.36,0,0,0,1,1,1,,
chest_4_ACB,-1,ActorTransform,-22095.46,44037.27,17475.76,0,0,0,1,1,1,,
chest_4_ACC,-1,ActorTransform,339.78,53553.95,15615.88,0,0,0,1,1,1,,
chest_4_ACD,-1,ActorTransform,-24839.36,67580,6790,0,0,0,1,1,1,,
chest_4_ACE,-1,ActorTransform,-32524.64,82548.06,14437.76,0,0,0,1,1,1,,
chest_4_ACF,-1,ActorTransform,-29887.38,51727.89,12738.46,0,0,0,1,1,1,,
chest_4_ACG,-1,ActorTransform,-37844.05,29970.01,16276.85,0,0,0,1,1,1,,
chest_4_ACH,-1,ActorTransform,-32552.54,79412.07,16548.12,0,0,0,1,1,1,,
chest_4_ACI,-1,ActorTransform,-12311.66,25591.4,18313.28,0,0,0,1,1,1,,
chest_4_ACJ,-1,ActorTransform,-24131.61,29915.27,17669.37,0,0,0,1,1,1,,
chest_4_ACK,-1,ActorTransform,-26052.86,38569.65,15758.25,0,0,0,1,1,1,,
chest_4_ACL,-1,ActorTransform,-10720.25,39143.21,14357.71,0,0,0,1,1,1,,
chest_4_ACM,-1,ActorTransform,-1055.61,50399.1,16316.79,0,0,0,1,1,1,,
chest_4_ACN,-1,ActorTransform,-27430.92,27544.83,18590.46,0,0,0,1,1,1,,
chest_4_ACO,-1,ActorTransform,-12820.8,38520.34,14224.73,0,0,0,1,1,1,,
chest_4_ACP,-1,ActorTransform,-17650.54,59111.86,8459.05,0,0,0,1,1,1,,
chest_4_ACQ,-1,ActorTransform,-31422.96,82965.41,14307.44,0,0,0,1,1,1,,
chest_4_ACR,-1,ActorTransform,-19181.86,51891.11,14866.79,0,0,0,1,1,1,,
chest_4_ACS,-1,ActorTransform,-25601.17,83821.8,12553.95,0,0,0,1,1,1,,
chest_4_ACT,-1,ActorTransform,-23476.2,78027.69,13290.24,0,0,0,1,1,1,,
chest_4_ACU,-1,ActorTransform,-23990.37,36569.39,15979.01,0,0,0,1,1,1,,
chest_4_ACV,-1,ActorTransform,-16638.47,82310.73,15579.97,0,0,0,1,1,1,,
chest_4_ACW,-1,ActorTransform,-23640.07,40192.11,15632.74,0,0,0,1,1,1,,
chest_4_ACX,-1,ActorTransform,-15952.33,84602.2,15856.16,0,0,0,1,1,1,,
chest_4_ACY,-1,ActorTransform,-47521.69,76811.05,4666.53,0,0,0,1,1,1,,
chest_4_ACZ,-1,ActorTransform,-18727.32,86451.5,17968.11,0,0,0,1,1,1,,
chest_4_ADA,-1,ActorTransform,-23876.43,55513.68,9610.99,0,0,0,1,1,1,,
chest_4_ADB,-1,ActorTransform,-22243.4,42876.86,15842.92,0,0,0,1,1,1,,
chest_4_ADC,-1,ActorTransform,-31698.19,61897.71,7673.29,0,0,0,1,1,1,,
chest_4_ADD,-1,ActorTransform,-25968.05,77156.12,13288.49,0,0,0,1,1,1,,
chest_4_ADE,-1,ActorTransform,-12009.85,73417.03,9608.97,0,0,0,1,1,1,,
chest_4_ADF,-1,ActorTransform,-24381.53,33798.89,15940.21,0,0,0,1,1,1,,
chest_4_ADG,-1,ActorTransform,-26106.61,42136.12,14809.39,0,0,0,1,1,1,,
chest_4_ADH,-1,ActorTransform,-13793.85,60012.41,9886.97,0,0,0,1,1,1,,
chest_4_ADI,-1,ActorTransform,-23870.12,55330.88,12785.23,0,0,0,1,1,1,,
chest_4_ADJ,-1,ActorTransform,-28557.62,75638.28,15027.36,0,0,0,1,1,1,,
chest_4_ADK,-1,ActorTransform,-17669.18,87455.32,17839.87,0,0,0,1,1,1,,
chest_4_ADL,-1,ActorTransform,-29491.03,31639.62,15113.58,0,0,0,1,1,1,,
chest_4_ADM,-1,ActorTransform,-26327.03,33487.62,15895.31,0,0,0,1,1,1,,
chest_4_ADN,-1,ActorTransform,-26543.85,47826.15,14305.19,0,0,0,1,1,1,,
chest_4_ADO,-1,ActorTransform,-32410.51,36451.62,16084.88,0,0,0,1,1,1,,
chest_4_ADP,-1,ActorTransform,-33258.13,57372.45,13595.86,0,0,0,1,1,1,,
chest_4_ADQ,-1,ActorTransform,1051.47,69687.22,16117.15,0,0,0,1,1,1,,
chest_4_ADR,-1,ActorTransform,-17553.51,51663.83,14751.15,0,0,0,1,1,1,,
chest_4_ADS,-1,ActorTransform,-32710.86,83783.98,15339.21,0,0,0,1,1,1,,
chest_4_ADT,-1,ActorTransform,-10365.35,65676.47,9294.26,0,0,0,1,1,1,,
chest_4_ADU,-1,ActorTransform,-44877.41,72243.74,4652.56,0,0,0,1,1,1,,
chest_4_ADV,-1,ActorTransform,-31414.78,75609.02,12141.23,0,0,0,1,1,1,,
chest_4_ADW,-1,ActorTransform,-27535.95,84375.71,13134.06,0,0,0,1,1,1,,
chest_4_ADX,-1,ActorTransform,-2608.83,54369.21,17324.66,0,0,0,1,1,1,,
chest_4_ADY,-1,ActorTransform,-19291.68,50722.82,14636.41,0,0,0,1,1,1,,
chest_4_ADZ,-1,ActorTransform,-5205.93,72410.44,10691.4,0,0,0,1,1,1,,
chest_4_AEA,-1,ActorTransform,-8902.58,40248.92,14298.58,0,0,0,1,1,1,,
chest_4_AEB,-1,ActorTransform,-18869.23,29602.03,16014.24,0,0,0,1,1,1,,
chest_4_AEC,-1,ActorTransform,-9510.83,81623.59,16509.7,0,0,0,1,1,1,,
chest_4_AED,-1,ActorTransform,-6330.77,62461.89,12403.45,0,0,0,1,1,1,,
chest_4_AEE,-1,ActorTransform,-19477.12,75947.28,11229.19,0,0,0,1,1,1,,
chest_4_AEF,-1,ActorTransform,-22996.07,44028.41,16661.74,0,0,0,1,1,1,,
chest_4_AEG,-1,ActorTransform,-21003.01,81840.48,15290.17,0,0,0,1,1,1,,
chest_4_AEH,-1,ActorTransform,-25003.87,46511.73,15788.69,0,0,0,1,1,1,,
chest_4_AEI,-1,ActorTransform,-34409.08,60060.27,12623.81,0,0,0,1,1,1,,
chest_4_AEJ,-1,ActorTransform,-13552.07,55218.79,15306.08,0,0,0,1,1,1,,
chest_4_AEK,-1,ActorTransform,-7589.8,69735.02,8362.24,0,0,0,1,1,1,,
chest_4_AEL,-1,ActorTransform,-26653.98,56069.8,14369.35,0,0,0,1,1,1,,
chest_4_AEM,-1,ActorTransform,-30340.63,38889.23,14483.55,0,0,0,1,1,1,,
chest_4_AEN,-1,ActorTransform,-28816.98,81832.8,14141.22,0,0,0,1,1,1,,
chest_4_AEO,-1,ActorTransform,-11891.14,39817.07,14584.39,0,0,0,1,1,1,,
chest_4_AEP,-1,ActorTransform,-34753.65,32940.19,16355.42,0,0,0,1,1,1,,
chest_4_AEQ,-1,ActorTransform,-23649.79,64634.2,6478.86,0,0,0,1,1,1,,
chest_4_AER,-1,ActorTransform,-35641.41,45541.3,17114.75,0,0,0,1,1,1,,
chest_4_AES,-1,ActorTransform,-6985.18,55539.61,13426.31,0,0,0,1,1,1,,
chest_4_AET,-1,ActorTransform,-6820.23,41367.53,13854.65,0,0,0,1,1,1,,
chest_4_AEU,-1,ActorTransform,-28628.33,86595.6,8844.24,0,0,0,1,1,1,,
chest_4_AEV,-1,ActorTransform,-12262.17,56868.16,13021.11,0,0,0,1,1,1,,
chest_4_AEW,-1,ActorTransform,-29137.56,76009.31,13968.85,0,0,0,1,1,1,,
chest_4_AEX,-1,ActorTransform,-8749.85,69589.8,8067.46,0,0,0,1,1,1,,
chest_4_AEY,-1,ActorTransform,-35852.32,78564.84,15383.83,0,0,0,1,1,1,,
chest_4_AEZ,-1,ActorTransform,-4931.83,74572.79,17691.64,0,0,0,1,1,1,,
chest_4_AFA,-1,ActorTransform,-41361.66,79958.81,10123.85,0,0,0,1,1,1,,
chest_4_AFB,-1,ActorTransform,-5307.31,56456.17,16121.37,0,0,0,1,1,1,,
chest_4_AFC,-1,ActorTransform,-19370.57,27928.97,17693.98,0,0,0,1,1,1,,
chest_4_AFD,-1,ActorTransform,-1811.26,72152.29,17105.78,0,0,0,1,1,1,,
chest_4_AFE,-1,ActorTransform,-33714.82,62889.14,9878.02,0,0,0,1,1,1,,
chest_4_AFF,-1,ActorTransform,-20360.17,40349.76,16661.67,0,0,0,1,1,1,,
chest_4_AFG,-1,ActorTransform,-40298.17,82064.95,9556.79,0,0,0,1,1,1,,
chest_4_AFH,-1,ActorTransform,-16911.75,58129.1,10355.57,0,0,0,1,1,1,,
chest_4_AFI,-1,ActorTransform,-28845.18,85095.84,14473.36,0,0,0,1,1,1,,
chest_4_AFJ,-1,ActorTransform,-28223.01,68063.37,6047.35,0,0,0,1,1,1,,
chest_4_AFK,-1,ActorTransform,-32137.29,73570.02,12218.87,0,0,0,1,1,1,,
chest_4_AFL,-1,ActorTransform,-13415.63,53324.29,14929.05,0,0,0,1,1,1,,
chest_4_AFM,-1,ActorTransform,-37806.79,76597.03,16062.75,0,0,0,1,1,1,,
chest_4_AFN,-1,ActorTransform,-28938.21,52379.29,13008.48,0,0,0,1,1,1,,
chest_4_AFO,-1,ActorTransform,-33743.74,43639.57,18315.28,0,0,0,1,1,1,,
chest_4_AFP,-1,ActorTransform,45.48,61739.29,15360.33,0,0,0,1,1,1,,
chest_4_AFQ,-1,ActorTransform,-27706.99,49281.55,13929.03,0,0,0,1,1,1,,
chest_4_AFR,-1,ActorTransform,-33567.11,74610.48,13067.59,0,0,0,1,1,1,,
chest_4_AFS,-1,ActorTransform,-13590.77,46053.48,13988.7,0,0,0,1,1,1,,
chest_4_AFT,-1,ActorTransform,-4570.11,68058.98,14808.24,0,0,0,1,1,1,,
chest_4_AFU,-1,ActorTransform,-9831.81,63653.78,10828.57,0,0,0,1,1,1,,
chest_4_AFV,-1,ActorTransform,-33472.39,76893.23,17431.88,0,0,0,1,1,1,,
chest_4_AFW,-1,ActorTransform,-33427.88,76114.52,15071.71,0,0,0,1,1,1,,
chest_4_AFX,-1,ActorTransform,-34060.89,59660.28,13412.44,0,0,0,1,1,1,,
chest_4_AFY,-1,ActorTransform,-17915.52,35050.72,15039.22,0,0,0,1,1,1,,
chest_4_AFZ,-1,ActorTransform,-38598.14,74910.74,16191.1,0,0,0,1,1,1,,
chest_4_AGA,-1,ActorTransform,-35689.37,35473.61,15270.65,0,0,0,1,1,1,,
chest_4_AGB,-1,ActorTransform,-34254.21,79690.12,16214.51,0,0,0,1,1,1,,
chest_4_AGC,-1,ActorTransform,-33377.02,34506.93,16603.42,0,0,0,1,1,1,,
chest_4_AGD,-1,ActorTransform,-14417.78,57044.06,13333.46,0,0,0,1,1,1,,
chest_4_AGE,-1,ActorTransform,-23898.76,87987.48,12667.97,0,0,0,1,1,1,,
chest_4_AGF,-1,ActorTransform,-37613.35,48302.13,13179.17,0,0,0,1,1,1,,
chest_4_AGG,-1,ActorTransform,-21157.94,29262.06,17831.18,0,0,0,1,1,1,,
chest_4_AGH,-1,ActorTransform,-5656.15,53881.51,16193.29,0,0,0,1,1,1,,
chest_4_AGI,-1,ActorTransform,-22706.16,75882.47,11034.6,0,0,0,1,1,1,,
chest_4_AGJ,-1,ActorTransform,-10987.01,64564.95,10342.96,0,0,0,1,1,1,,
chest_4_AGK,-1,ActorTransform,-34974.47,40101.08,14745.9,0,0,0,1,1,1,,
chest_4_AGL,-1,ActorTransform,-5980.88,59506.8,13177.35,0,0,0,1,1,1,,
chest_4_AGM,-1,ActorTransform,-7366.32,77057.08,17304.85,0,0,0,1,1,1,,
chest_4_AGN,-1,ActorTransform,-17579.1,74606.69,9693.79,0,0,0,1,1,1,,
chest_4_AGO,-1,ActorTransform,-35351.26,54025.43,15969.82,0,0,0,1,1,1,,
chest_4_AGP,-1,ActorTransform,-19914.67,49424.96,14164.61,0,0,0,1,1,1,,
chest_4_AGQ,-1,ActorTransform,3178.35,59911.36,14860.54,0,0,0,1,1,1,,
chest_4_AGR,-1,ActorTransform,-16800.66,25845.01,17771.31,0,0,0,1,1,1,,
chest_4_AGS,-1,ActorTransform,-21003.18,66420.82,5856.85,0,0,0,1,1,1,,
chest_4_AGT,-1,ActorTransform,-23638.4,58454.92,6555.05,0,0,0,1,1,1,,
chest_4_AGU,-1,ActorTransform,-26460.63,42845.43,14430.28,0,0,0,1,1,1,,
chest_4_AGV,-1,ActorTransform,-34900.28,77661.02,16166.27,0,0,0,1,1,1,,
chest_4_AGW,-1,ActorTransform,-19978.48,36384.78,16004.35,0,0,0,1,1,1,,
chest_4_AGX,-1,ActorTransform,-16947.07,43469.16,14095.2,0,0,0,1,1,1,,
chest_4_AGY,-1,ActorTransform,-31451.21,45898.86,14191.5,0,0,0,1,1,1,,
chest_4_AGZ,-1,ActorTransform,-29483.16,57384.29,6763.2,0,0,0,1,1,1,,
chest_4_AHA,-1,ActorTransform,-22318.51,67936.76,6261.93,0,0,0,1,1,1,,
chest_4_AHB,-1,ActorTransform,-18666.07,40727.98,15902.67,0,0,0,1,1,1,,
chest_4_AHC,-1,ActorTransform,-18500.98,55334.47,14986.41,0,0,0,1,1,1,,
chest_4_AHD,-1,ActorTransform,-22377.75,56254.37,12090.54,0,0,0,1,1,1,,
chest_4_AHE,-1,ActorTransform,-16863.79,88321.3,12975.14,0,0,0,1,1,1,,
chest_4_AHF,-1,ActorTransform,-31437.57,74733.79,14117.8,0,0,0,1,1,1,,
chest_4_AHG,-1,ActorTransform,-2963.4,67883.57,15651.03,0,0,0,1,1,1,,
chest_4_AHH,-1,ActorTransform,-19685.37,57849.5,12555.41,0,0,0,1,1,1,,
chest_4_AHI,-1,ActorTransform,-26514.67,69845.19,6228,0,0,0,1,1,1,,
chest_4_AHJ,-1,ActorTransform,-20965.38,25358.03,17779.36,0,0,0,1,1,1,,
chest_4_AHK,-1,ActorTransform,-37609.57,65434.47,7123.44,0,0,0,1,1,1,,
chest_4_AHL,-1,ActorTransform,-24172.98,75612.45,11436.29,0,0,0,1,1,1,,
chest_4_AHM,-1,ActorTransform,-9162.92,33242.07,15493.12,0,0,0,1,1,1,,
chest_4_AHN,-1,ActorTransform,-11278.6,67703.52,7041.15,0,0,0,1,1,1,,
chest_4_AHO,-1,ActorTransform,-20681.78,52785.64,13787.29,0,0,0,1,1,1,,
