zoneIndex,flags,x,y,z,pitch,yaw,roll
3,0,7160,31460,14560,0,0,0
3,0,15939.3,27118.68,15932.48,0,0,0
3,0,4344.15,35176.22,14715.94,0,0,0
3,0,27270,24750,15110,0,0,0
3,0,-6540,33280,14810,0,0,0
3,0,14319.34,18189.24,16343.75,0,0,0
3,0,-2455.24,31949.39,15200,0,0,0
3,0,18040,16060,16920,0,0,0
3,0,25020,30440,17808.88,0,0,0
3,0,19730,32910,13700,0,0,0
3,0,11357.77,21837.28,15860,0,0,0
3,0,2570,12180,16650,0,0,0
3,0,22715.27,22672.7,16726.08,0,0,0
3,0,21319.27,25308.27,15110.32,0,0,0
3,0,21259.75,15853.14,16401.33,0,0,0
3,0,-3520,34610,14850,0,0,0
3,0,10247,32680,14940,0,0,0
3,0,1350,14600,16110,0,0,0
3,0,5461.03,43440.71,15588.68,0,0,0
3,0,-250,17810,14890,0,0,0
3,0,5040,17920,15000,0,0,0
3,0,1352.23,16157.07,15402.14,0,0,0
3,0,15230,25690,15570,0,0,0
3,0,-2420,42609.46,15380.92,0,0,0
3,0,1750,37280,14880,0,0,0
3,0,-1040,23229.86,15211.97,0,0,0
3,0,3214.79,21488.97,13893.89,0,0,0
3,0,9608.17,21133.12,14801.54,0,0,0
3,0,-472.18,13820.36,16225.46,0,0,0
3,0,17199.03,17299.33,16650.99,0,0,0
3,0,13178.52,44859.09,12943.42,0,0,0
3,0,-5563.87,23981.96,15270.35,0,0,0
3,0,1780,28840,15030,0,0,0
3,0,-5173.49,35881.48,14607.6,0,0,0
3,0,19962.81,22654.61,14410,0,0,0
3,0,5873,26001,15350,0,0,0
3,0,9071.9,36074.17,14793.63,0,0,0
3,0,24660,21220,14350,0,0,0
3,0,13660,13690,15600,0,0,0
3,0,20660,12990,16800,0,0,0
3,0,4930,11050,15440,0,0,0
3,0,8634,38074,14590,0,0,0
3,0,25778.83,29330.48,16940,0,0,0
3,0,27590,34600,14310,0,0,0
3,0,9610.75,21176.2,15860.69,0,0,0
3,0,4000,15210,15040,0,0,0
3,0,10160,19780,15850,0,0,0
3,0,21592.05,25728.01,14658.52,0,0,0
3,0,11580,12280,13180,0,0,0
3,0,-7318.21,24398.41,14779.91,0,0,0
3,0,3027,22442,16110,0,0,0
3,0,-5520,30600,15380,0,0,0
3,0,6840,36720,14780,0,0,0
3,0,3803.1,45146.14,14636.76,0,0,0
3,0,-8050,22840,15010,0,0,0
3,0,1000,32690,15050,0,0,0
3,0,14407.38,39242.12,13945.78,0,0,0
3,0,5820,19400,14690,0,0,0
3,0,26730,30610,15370,0,0,0
3,0,610,35610,14910,0,0,0
3,0,-3506,28990,17030,0,0,0
3,0,2940,38646.98,14686.27,0,0,0
3,0,15017.28,32305.28,13614.77,0,0,0
3,0,-4493.7,38463.72,14674.1,0,0,0
3,0,3910,12710,15914.42,0,0,0
3,0,26240,28540,16870,0,0,0
3,0,13698.8,15717.81,16748.22,0,0,0
3,0,15612.11,27152.73,14296.51,0,0,0
3,0,-6257.25,26483.33,14512.39,0,0,0
3,0,20807.08,20937.82,14610,0,0,0
3,0,20400.12,32584.9,13658.89,0,0,0
3,0,5890,43230,15510,0,0,0
3,0,26395.23,26523.79,15121.24,0,0,0
3,0,8825.52,22183.6,14652.6,0,0,0
3,0,16710,22920,14450,0,0,0
3,0,7200,25680,13590,0,0,0
3,0,10170,23010,14510,0,0,0
3,0,25820,30700,15370,0,0,0
3,0,24860.22,22324.2,15230.61,0,0,0
3,0,-600,31530,15190,0,0,0
3,0,-2873.45,29107.66,15748.11,0,0,0
3,0,21490,22140,16600,0,0,0
3,0,13853.83,27134.71,13612.36,0,0,0
3,0,20966.96,34682.8,13615.38,0,0,0
3,0,-2427.72,34971.08,14760,0,0,0
3,0,28806.49,28868.64,17130,0,0,0
3,0,17499.29,13784.19,16740,0,0,0
3,0,10507.37,35105.8,13667.11,0,0,0
3,0,22026.53,37486.52,13630,0,0,0
3,0,11863.35,34735.53,13667.11,0,0,0
3,0,9760,18730,14560,0,0,0
3,0,-5810,17494,15666,0,0,0
3,0,22490,36460,13430,0,0,0
3,0,79.55,22379.5,15205.92,0,0,0
3,0,23689.91,32722.74,15019.71,0,0,0
3,0,3710,14800,15830,0,0,0
3,0,12680,37760,13810,0,0,0
3,0,-1150,20670,14895.65,0,0,0
3,0,-2178.89,29649.92,15326.33,0,0,0
3,0,22080,18260,14970,0,0,0
3,0,728.79,31933.83,15261.85,0,0,0
3,0,-2980,18350,15200,0,0,0
3,0,17960,26060,13910,0,0,0
3,0,11234,19980,15850,0,0,0
3,0,28311.89,27965.69,17133.34,0,0,0
3,0,-3350,26740,15000,0,0,0
3,0,10870,42110,13140,0,0,0
3,0,-1110,40470,14550,0,0,0
3,0,-8230,21113,16140,0,0,0
3,0,9056,25941,15350,0,0,0
3,0,-1500,24350,15330,0,0,0
3,0,27470,27910,15370,0,0,0
3,0,4340.76,21604.77,17094.94,0,0,0
3,0,19491.76,17439.54,16407.96,0,0,0
3,0,-5898.3,20611.75,15630.32,0,0,0
3,0,27.85,44102.21,14674.25,0,0,0
3,0,11223.07,22408.16,14800,0,0,0
3,0,1211.35,40078.56,14750.7,0,0,0
3,0,-3697.49,30279.71,15338.11,0,0,0
3,0,17320,28740,13591.45,0,0,0
3,0,-8304.24,24333,15048.11,0,0,0
3,0,16120,30290,13670,0,0,0
3,0,5532.71,41788.82,15028.08,0,0,0
3,0,6287.88,19520.82,15600,0,0,0
3,0,11267.25,42385.27,14251.74,0,0,0
3,0,-1360,44440,15249.58,0,0,0
3,0,12020,29060,15350,0,0,0
3,0,10260,33200,13670,0,0,0
3,0,14625.09,41887.85,12879.96,0,0,0
3,0,25114.54,25569.5,15167.61,0,0,0
3,0,16080,27550,14290,0,0,0
3,0,9320,31050,13790,0,0,0
3,0,29240,29440,15380,0,0,0
3,0,6077,22800,15350,0,0,0
3,0,7730,33910,14540,0,0,0
3,0,17034.61,41130.85,13204.64,0,0,0
3,0,19920,20630,15110,0,0,0
3,0,14804.02,12689.28,15421.66,0,0,0
3,0,-1494.22,31382.28,17040,0,0,0
3,0,14078,21606.27,14239.97,0,0,0
3,0,9160,27850,13610,0,0,0
3,0,-4582,33780,15190,0,0,0
3,0,8820,17090,14770,0,0,0
3,0,11940.18,40813.57,13404.31,0,0,0
3,0,3359.02,22790.51,15447.37,0,0,0
3,0,5260,23610,13880,0,0,0
3,0,6838.49,38976.56,14125.56,0,0,0
3,0,-7645.97,22179.82,14948.09,0,0,0
3,0,12650,14480,13770,0,0,0
3,0,10380,21650,16210,0,0,0
3,0,-3666.44,13533.6,16636.68,0,0,0
3,0,26130,30990,17133.34,0,0,0
3,0,-4381.06,14228.55,16636.68,0,0,0
3,0,24795.91,29734.35,17133.34,0,0,0
3,0,-4133.5,13769.26,15753.57,0,0,0
3,0,25226.13,29565.26,15365.58,0,0,0
3,0,-3646.27,13521.58,15731.58,0,0,0
3,0,-1817.73,31140.41,15141.53,0,0,0
3,0,-3610.53,13772.8,17895.64,0,0,0
3,0,27819.64,28300.01,15375.67,0,0,0
3,0,28153.16,29459.83,15375.96,0,0,0
3,0,-4397.67,14528.27,17899.92,0,0,0
3,0,434.39,50999.77,14502.25,0,0,0
4,0,-12103.31,65975.6,6791.1,0,0,0
4,0,-19790.19,91096.49,15702.63,0,0,0
4,0,-9339.36,36566.55,15168.46,0,0,0
4,0,-14924.11,34325.67,14733.64,0,0,0
4,0,-22019.23,42162.5,14969.18,0,0,0
4,0,-11458.1,81507.73,17251.44,0,0,0
4,0,-26682.95,75406.38,12697.59,0,0,0
4,0,-22223.67,44439.09,15773.55,0,0,0
4,0,-16671.42,33933.04,14894,0,0,0
4,0,-22582.33,31452.18,17265.04,0,0,0
4,0,-7951.5,55208.53,13400.77,0,0,0
4,0,-19170.99,57647.46,4300.94,0,0,0
4,0,-24140.9,70020.55,5876.13,0,0,0
4,0,-2363.26,71354.5,18416.41,0,0,0
4,0,-7611.02,51214.59,15214.25,0,0,0
4,0,-11921.5,36202.93,14588.6,0,0,0
4,0,-11528.03,45831.8,13545.17,0,0,0
4,0,-37902.53,51222.45,16254.12,0,0,0
4,0,-1691.77,54792.41,18594.84,0,0,0
4,0,-24195.64,51508.72,14762.18,0,0,0
4,0,-4994.29,48107.24,13721.59,0,0,0
4,0,-31950.92,75207.18,11675.32,0,0,0
4,0,-28306.07,82973.93,13682.16,0,0,0
4,0,-19758.91,34692.88,16243.66,0,0,0
4,0,-19817.34,39391.46,17439.49,0,0,0
4,0,-14704.7,30167.55,16745.06,0,0,0
4,0,-17605.38,77448.02,10322.05,0,0,0
4,0,-40407.8,77094.36,9497.58,0,0,0
4,0,-15486.08,61728.37,5039.29,0,0,0
4,0,-5343.79,52937.12,17435.09,0,0,0
4,0,-20782.63,51024,14988.8,0,0,0
4,0,-10369.59,61797.52,11523.5,0,0,0
4,0,-15496.32,81650.91,15835.14,0,0,0
4,0,-25757.4,44292.14,15714.63,0,0,0
4,0,-28082.63,32918.02,15037.15,0,0,0
4,0,-28469.95,65335.05,6415.94,0,0,0
4,0,3442.12,63444.82,15550.47,0,0,0
4,0,-36526.37,75405.28,15831.54,0,0,0
4,0,-19230.07,29286.69,17698.7,0,0,0
4,0,-30465.22,53707.42,12601.94,0,0,0
4,0,-7616.82,56760.75,13443.97,0,0,0
4,0,-34125.77,49247.43,14694.91,0,0,0
4,0,-2877.27,74271.69,16139.74,0,0,0
4,0,-18343.01,87638.57,16072.13,0,0,0
4,0,-9280.54,66227.2,9823.06,0,0,0
4,0,-18104.33,40011.35,15883.17,0,0,0
4,0,-2850.49,73470.04,9895.77,0,0,0
4,0,-6984.34,49806.87,14689.04,0,0,0
4,0,-34385.21,38302.44,14286.14,0,0,0
4,0,-30926.5,57742.57,12022.22,0,0,0
4,0,-37487.24,60997.3,8864,0,0,0
4,0,-842.14,58723.05,15451.79,0,0,0
4,0,-23338.87,35864.42,16295.36,0,0,0
4,0,-22095.46,44037.27,17475.76,0,0,0
4,0,339.78,53553.95,15615.88,0,0,0
4,0,-24839.36,67580,6790,0,0,0
4,0,-32524.64,82548.06,14437.76,0,0,0
4,0,-29887.38,51727.89,12738.46,0,0,0
4,0,-37844.05,29970.01,16276.85,0,0,0
4,0,-32552.54,79412.07,16548.12,0,0,0
4,0,-12311.66,25591.4,18313.28,0,0,0
4,0,-24131.61,29915.27,17669.37,0,0,0
4,0,-26052.86,38569.65,15758.25,0,0,0
4,0,-10720.25,39143.21,14357.71,0,0,0
4,0,-1055.61,50399.1,16316.79,0,0,0
4,0,-27430.92,27544.83,18590.46,0,0,0
4,0,-12820.8,38520.34,14224.73,0,0,0
4,0,-17650.54,59111.86,8459.05,0,0,0
4,0,-31422.96,82965.41,14307.44,0,0,0
4,0,-19181.86,51891.11,14866.79,0,0,0
4,0,-25601.17,83821.8,12553.95,0,0,0
4,0,-23476.2,78027.69,13290.24,0,0,0
4,0,-23990.37,36569.39,15979.01,0,0,0
4,0,-16638.47,82310.73,15579.97,0,0,0
4,0,-23640.07,40192.11,15632.74,0,0,0
4,0,-15952.33,84602.2,15856.16,0,0,0
4,0,-47521.69,76811.05,4666.53,0,0,0
4,0,-18727.32,86451.5,17968.11,0,0,0
4,0,-23876.43,55513.68,9610.99,0,0,0
4,0,-22243.4,42876.86,15842.92,0,0,0
4,0,-31698.19,61897.71,7673.29,0,0,0
4,0,-25968.05,77156.12,13288.49,0,0,0
4,0,-12009.85,73417.03,9608.97,0,0,0
4,0,-24381.53,33798.89,15940.21,0,0,0
4,0,-26106.61,42136.12,14809.39,0,0,0
4,0,-13793.85,60012.41,9886.97,0,0,0
4,0,-23870.12,55330.88,12785.23,0,0,0
4,0,-28557.62,75638.28,15027.36,0,0,0
4,0,-17669.18,87455.32,17839.87,0,0,0
4,0,-29491.03,31639.62,15113.58,0,0,0
4,0,-26327.03,33487.62,15895.31,0,0,0
4,0,-26543.85,47826.15,14305.19,0,0,0
4,0,-32410.51,36451.62,16084.88,0,0,0
4,0,-33258.13,57372.45,13595.86,0,0,0
4,0,1051.47,69687.22,16117.15,0,0,0
4,0,-17553.51,51663.83,14751.15,0,0,0
4,0,-32710.86,83783.98,15339.21,0,0,0
4,0,-10365.35,65676.47,9294.26,0,0,0
4,0,-44877.41,72243.74,4652.56,0,0,0
4,0,-31414.78,75609.02,12141.23,0,0,0
4,0,-27535.95,84375.71,13134.06,0,0,0
4,0,-2608.83,54369.21,17324.66,0,0,0
4,0,-19291.68,50722.82,14636.41,0,0,0
4,0,-5205.93,72410.44,10691.4,0,0,0
4,0,-8902.58,40248.92,14298.58,0,0,0
4,0,-18869.23,29602.03,16014.24,0,0,0
4,0,-9510.83,81623.59,16509.7,0,0,0
4,0,-6330.77,62461.89,12403.45,0,0,0
4,0,-19477.12,75947.28,11229.19,0,0,0
4,0,-22996.07,44028.41,16661.74,0,0,0
4,0,-21003.01,81840.48,15290.17,0,0,0
4,0,-25003.87,46511.73,15788.69,0,0,0
4,0,-34409.08,60060.27,12623.81,0,0,0
4,0,-13552.07,55218.79,15306.08,0,0,0
4,0,-7589.8,69735.02,8362.24,0,0,0
4,0,-26653.98,56069.8,14369.35,0,0,0
4,0,-30340.63,38889.23,14483.55,0,0,0
4,0,-28816.98,81832.8,14141.22,0,0,0
4,0,-11891.14,39817.07,14584.39,0,0,0
4,0,-34753.65,32940.19,16355.42,0,0,0
4,0,-23649.79,64634.2,6478.86,0,0,0
4,0,-35641.41,45541.3,17114.75,0,0,0
4,0,-6985.18,55539.61,13426.31,0,0,0
4,0,-6820.23,41367.53,13854.65,0,0,0
4,0,-28628.33,86595.6,8844.24,0,0,0
4,0,-12262.17,56868.16,13021.11,0,0,0
4,0,-29137.56,76009.31,13968.85,0,0,0
4,0,-8749.85,69589.8,8067.46,0,0,0
4,0,-35852.32,78564.84,15383.83,0,0,0
4,0,-4931.83,74572.79,17691.64,0,0,0
4,0,-41361.66,79958.81,10123.85,0,0,0
4,0,-5307.31,56456.17,16121.37,0,0,0
4,0,-19370.57,27928.97,17693.98,0,0,0
4,0,-1811.26,72152.29,17105.78,0,0,0
4,0,-33714.82,62889.14,9878.02,0,0,0
4,0,-20360.17,40349.76,16661.67,0,0,0
4,0,-40298.17,82064.95,9556.79,0,0,0
4,0,-16911.75,58129.1,10355.57,0,0,0
4,0,-28845.18,85095.84,14473.36,0,0,0
4,0,-28223.01,68063.37,6047.35,0,0,0
4,0,-32137.29,73570.02,12218.87,0,0,0
4,0,-13415.63,53324.29,14929.05,0,0,0
4,0,-37806.79,76597.03,16062.75,0,0,0
4,0,-28938.21,52379.29,13008.48,0,0,0
4,0,-33743.74,43639.57,18315.28,0,0,0
4,0,45.48,61739.29,15360.33,0,0,0
4,0,-27706.99,49281.55,13929.03,0,0,0
4,0,-33567.11,74610.48,13067.59,0,0,0
4,0,-13590.77,46053.48,13988.7,0,0,0
4,0,-4570.11,68058.98,14808.24,0,0,0
4,0,-9831.81,63653.78,10828.57,0,0,0
4,0,-33472.39,76893.23,17431.88,0,0,0
4,0,-33427.88,76114.52,15071.71,0,0,0
4,0,-34060.89,59660.28,13412.44,0,0,0
4,0,-17915.52,35050.72,15039.22,0,0,0
4,0,-38598.14,74910.74,16191.1,0,0,0
4,0,-35689.37,35473.61,15270.65,0,0,0
4,0,-34254.21,79690.12,16214.51,0,0,0
4,0,-33377.02,34506.93,16603.42,0,0,0
4,0,-14417.78,57044.06,13333.46,0,0,0
4,0,-23898.76,87987.48,12667.97,0,0,0
4,0,-37613.35,48302.13,13179.17,0,0,0
4,0,-21157.94,29262.06,17831.18,0,0,0
4,0,-5656.15,53881.51,16193.29,0,0,0
4,0,-22706.16,75882.47,11034.6,0,0,0
4,0,-10987.01,64564.95,10342.96,0,0,0
4,0,-34974.47,40101.08,14745.9,0,0,0
4,0,-5980.88,59506.8,13177.35,0,0,0
4,0,-7366.32,77057.08,17304.85,0,0,0
4,0,-17579.1,74606.69,9693.79,0,0,0
4,0,-35351.26,54025.43,15969.82,0,0,0
4,0,-19914.67,49424.96,14164.61,0,0,0
4,0,3178.35,59911.36,14860.54,0,0,0
4,0,-16800.66,25845.01,17771.31,0,0,0
4,0,-21003.18,66420.82,5856.85,0,0,0
4,0,-23638.4,58454.92,6555.05,0,0,0
4,0,-26460.63,42845.43,14430.28,0,0,0
4,0,-34900.28,77661.02,16166.27,0,0,0
4,0,-19978.48,36384.78,16004.35,0,0,0
4,0,-16947.07,43469.16,14095.2,0,0,0
4,0,-31451.21,45898.86,14191.5,0,0,0
4,0,-29483.16,57384.29,6763.2,0,0,0
4,0,-22318.51,67936.76,6261.93,0,0,0
4,0,-18666.07,40727.98,15902.67,0,0,0
4,0,-18500.98,55334.47,14986.41,0,0,0
4,0,-22377.75,56254.37,12090.54,0,0,0
4,0,-16863.79,88321.3,12975.14,0,0,0
4,0,-31437.57,74733.79,14117.8,0,0,0
4,0,-2963.4,67883.57,15651.03,0,0,0
4,0,-19685.37,57849.5,12555.41,0,0,0
4,0,-26514.67,69845.19,6228,0,0,0
4,0,-20965.38,25358.03,17779.36,0,0,0
4,0,-37609.57,65434.47,7123.44,0,0,0
4,0,-24172.98,75612.45,11436.29,0,0,0
4,0,-9162.92,33242.07,15493.12,0,0,0
4,0,-11278.6,67703.52,7041.15,0,0,0
4,0,-20681.78,52785.64,13787.29,0,0,0
4,0,-31404.59,59705.52,11035.5,0,0,0
4,0,-12167.72,51089.57,12990.4,0,0,0
4,0,-33471.05,83080.98,9256.46,0,0,0
4,0,-45634.91,73371.47,5152.78,0,0,0
4,0,-23171.5,69185.94,6401.64,0,0,0
4,0,-14542.66,37683.22,14953.65,0,0,0
4,0,-26035.62,55590.07,11943.1,0,0,0
4,0,-8981.41,44640.57,13291.11,0,0,0
4,0,-35328.27,73820.34,10036.91,0,0,0
4,0,-14263.38,72533.18,6865.01,0,0,0
4,0,-32760.57,57470.99,11100.46,0,0,0
4,0,-30048.75,46002.9,13975.07,0,0,0
4,0,-23877.6,53437.13,14851.06,0,0,0
4,0,-3110.23,77720.16,15622.48,0,0,0
4,0,-28850.2,66651,6180,0,0,0
4,0,-21011.69,56573.38,11419.91,0,0,0
4,0,-27498.86,28586.27,17040.06,0,0,0
4,0,-34114.42,62189.69,9280.05,0,0,0
4,0,-34786.81,74636.84,15689.25,0,0,0
4,0,-33929.94,77939.1,17648.36,0,0,0
4,0,-26427.9,31458.34,16162.41,0,0,0
4,0,-10042.11,46804.86,13102.34,0,0,0
4,0,-12182.83,43667.6,13853.89,0,0,0
4,0,-23303.22,32892.97,16430.94,0,0,0
4,0,-15365.97,84221.86,18531.94,0,0,0
4,0,-19209.64,40544.61,17353.94,0,0,0
4,0,-566.51,68809.83,15919.25,0,0,0
4,0,-25870.14,65376.07,6657.55,0,0,0
4,0,-15526.55,45453.96,14537.82,0,0,0
4,0,-24152.37,36288.19,15793.52,0,0,0
4,0,-531.88,55349.73,17242.89,0,0,0
4,0,-15952.18,81052.18,18091.11,0,0,0
4,0,-35870.14,34053.36,18133.98,0,0,0
4,0,-14345.88,56138.45,15395.06,0,0,0
4,0,-36403.86,56365.62,15878.09,0,0,0
4,0,-29556.07,54977.98,11747.43,0,0,0
4,0,-43966.86,82952.14,10203.71,0,0,0
4,0,-38253,56811.66,17456.1,0,0,0
4,0,-7025.05,59643.78,12660.05,0,0,0
4,0,-17111.66,85632.29,17960.61,0,0,0
4,0,-7147.93,59404.44,15532.1,0,0,0
4,0,-2114.15,70878.41,17109.95,0,0,0
4,0,-19884.01,37973.38,15871.15,0,0,0
4,0,-12657.38,86713.09,16040.87,0,0,0
4,0,-17041.2,78669.04,13619.44,0,0,0
4,0,-45255.13,74753.47,5081.31,0,0,0
4,0,-12253.3,34709.12,15561.75,0,0,0
4,0,-31542.86,74194.84,11633.67,0,0,0
4,0,-16254.18,55106.68,15361,0,0,0
4,0,-18504.56,76368.67,11052.06,0,0,0
4,0,-21966.38,58325,6814.38,0,0,0
4,0,-38213.24,54561.87,17645.23,0,0,0
4,0,-42888.47,75002.04,4875.61,0,0,0
4,0,-21861.87,48890.3,14271.14,0,0,0
4,0,-15607.73,41256.88,14202.74,0,0,0
4,0,-30499.57,81338.4,15458.25,0,0,0
4,0,-7046.05,48235.95,13639.33,0,0,0
4,0,-21460.1,47417.37,14543.42,0,0,0
4,0,-17203.52,85813.52,17000.12,0,0,0
4,0,-25814.65,41744.19,15708.52,0,0,0
4,0,-26135.05,81261.29,13709.5,0,0,0
4,0,-13611.64,51541.31,14893.63,0,0,0
4,0,-5303.44,68977.8,12461.39,0,0,0
4,0,-15048.89,88776.49,15765.21,0,0,0
4,0,-7303.84,46292.56,12967.86,0,0,0
4,0,-12358.52,76268.14,14317.35,0,0,0
4,0,-14452.51,24970.41,17725.28,0,0,0
4,0,-16428.46,59185.77,5586.27,0,0,0
4,0,-17500.05,57885.27,8850.12,0,0,0
4,0,-31709.17,77020.8,15574.9,0,0,0
4,0,-18850.64,52972.17,14916.32,0,0,0
4,0,-14106.3,83514.88,17700.94,0,0,0
4,0,-34660.27,59437.54,11092.55,0,0,0
4,0,-19778.51,38492.56,15432.46,0,0,0
4,0,-18704.8,26464.33,18015.2,0,0,0
4,0,-31287.33,83968.56,13612.2,0,0,0
4,0,-34227.19,82391.23,15343.08,0,0,0
4,0,-14066.71,44734.98,14052.09,0,0,0
4,0,-14506.33,76270.83,10142.26,0,0,0
4,0,-24683.02,42069.61,15873.09,0,0,0
4,0,-38371.32,55984.21,17150.97,0,0,0
4,0,-28615.52,79232.2,15076.11,0,0,0
4,0,-7590.66,55175.01,16138.28,0,0,0
4,0,-27638.15,56021.61,14277.66,0,0,0
4,0,-31374.94,85650.21,8894.19,0,0,0
4,0,-6398.3,68333.51,10071.78,0,0,0
4,0,-39819.79,70191.07,17265.15,0,0,0
4,0,-26295.68,56500.75,6667.65,0,0,0
4,0,-4472.38,74091.64,16139.57,0,0,0
4,0,-16354.75,29991.87,16786.36,0,0,0
4,0,-35760.4,58314.37,13872.99,0,0,0
4,0,-33486.59,61052.06,10369.84,0,0,0
4,0,-27982.51,74833.49,12299.01,0,0,0
4,0,-26770.24,80879.36,13764.24,0,0,0
4,0,-11671.12,60851.62,11142.53,0,0,0
4,0,-22185.31,83594.21,12896.01,0,0,0
4,0,-11240.96,54032.21,14497.59,0,0,0
4,0,-25253.9,68593.67,6454.52,0,0,0
4,0,-41523.23,79027.26,11671.12,0,0,0
4,0,-10381.62,41873.77,13776.32,0,0,0
4,0,-13469.78,48558.61,14527.96,0,0,0
4,0,-26859.18,78335.24,14911.94,0,0,0
4,0,-14380.42,61881.15,5449.66,0,0,0
4,0,-30576.24,57827.18,12448.1,0,0,0
4,0,-27827.87,57345.63,6749.94,0,0,0
4,0,-36780.21,73783.46,16054.59,0,0,0
4,0,-39293.33,73934.59,16054.18,0,0,0
4,0,-27146.13,86530.33,8797.65,0,0,0
4,0,-2961.68,63160.82,16424.06,0,0,0
4,0,3063.77,66311.96,15338.36,0,0,0
4,0,-17986.34,27570.15,16068.49,0,0,0
4,0,-11187.74,36825.28,15418.46,0,0,0
4,0,-2491.54,58366.56,15843.5,0,0,0
4,0,-34270.74,42171.6,16389.25,0,0,0
4,0,-22629.34,76888.59,11015.93,0,0,0
4,0,-32326.07,41316.64,15279.68,0,0,0
4,0,-24067.97,63689.36,5999.57,0,0,0
4,0,-23393.68,82195.37,13309.15,0,0,0
4,0,-23653.46,54505.31,14955.69,0,0,0
4,0,-18248.25,79231.27,13457.33,0,0,0
4,0,-23074.48,66168.09,6316.08,0,0,0
4,0,-29111.57,41721.25,14489.08,0,0,0
4,0,-28098.85,76174.39,13067.59,0,0,0
4,0,-13669.96,35949.15,15160.33,0,0,0
4,0,-14674.51,59795.96,9730.97,0,0,0
4,0,-35302.37,60347.22,11753.28,0,0,0
4,0,-34411.84,53389.41,14208.92,0,0,0
4,0,-36746.27,43997.62,17078.67,0,0,0
4,0,-18501.36,45395.74,15021.27,0,0,0
4,0,-35932.79,80415.07,14850.41,0,0,0
4,0,-22236.45,29076.02,17790.98,0,0,0
4,0,-9110.16,57215.09,12671.74,0,0,0
4,0,-32284.37,73827.19,10761.45,0,0,0
4,0,-30668.36,57780.25,6978.06,0,0,0
4,0,-27536.82,30455.06,16526.49,0,0,0
4,0,-25334.75,66872.98,7505.78,0,0,0
4,0,-31324.41,30256.3,16645.24,0,0,0
4,0,-19722.62,85977.45,15132.12,0,0,0
4,0,-22069.39,43573.02,16585.89,0,0,0
4,0,-23328.75,34341.69,16341.61,0,0,0
4,0,-9053.83,71184.73,7877.56,0,0,0
4,0,-37333.22,43904.98,13313.73,0,0,0
4,0,-7454.02,73136.9,10369.46,0,0,0
4,0,-27849.9,86022.87,12182,0,0,0
4,0,-19457.32,25903.89,16070.6,0,0,0
4,0,-13701.42,31538.97,16876.75,0,0,0
4,0,-29402.82,27204.96,18770.89,0,0,0
4,0,-10223.49,34885.09,15367.05,0,0,0
4,0,-20818.86,89240.18,14916.89,0,0,0
4,0,-2735.89,50917.98,17401.27,0,0,0
4,0,-20557.78,91978.61,13305.98,0,0,0
4,0,-4201.81,71024.35,10265.63,0,0,0
4,0,-37929.18,73885.12,16643.47,0,0,0
4,0,-26860.78,74790.2,12248.84,0,0,0
4,0,-5945.51,75568.4,15981.75,0,0,0
4,0,-16346.99,59292.76,9274.61,0,0,0
4,0,-9513.71,52832.85,13007.8,0,0,0
4,0,-14814.37,27628.85,17603.75,0,0,0
4,0,-21369.63,38286.08,15789.52,0,0,0
4,0,-28810.41,31092.32,15156.01,0,0,0
4,0,-31614.78,54770.88,13266.72,0,0,0
4,0,-26738.48,35339.66,15854.76,0,0,0
4,0,-19877.6,55485.91,15122.64,0,0,0
4,0,-34443.46,80008.66,14956.27,0,0,0
4,0,-31440.26,59240.62,11048.07,0,0,0
4,0,-4413.9,75770.77,16107.94,0,0,0
4,0,-18371.53,46676.64,14838.36,0,0,0
4,0,-28777.34,80015.55,15628.21,0,0,0
4,0,-34013.26,48045.3,14452.79,0,0,0
4,0,-7349.48,49218.15,13443.93,0,0,0
4,0,-31067.31,48017.31,13571.29,0,0,0
4,0,-12391.66,61894.82,10273.52,0,0,0
4,0,-37622.3,61125.43,8264.82,0,0,0
4,0,-35127.98,43294.25,17334.66,0,0,0
4,0,-25146.76,48919.77,13840.68,0,0,0
4,0,-32136.12,57491.6,6652.31,0,0,0
4,0,-22332.1,90222.2,13098.75,0,0,0
4,0,-13367.04,63032.95,7468.92,0,0,0
4,0,-35276.03,32126.82,14998.81,0,0,0
4,0,-15998.99,72942.96,7312.54,0,0,0
4,0,-5497.83,65832.77,12670.04,0,0,0
4,0,-24975.44,66415.92,9435.27,0,0,0
4,0,-18453.26,90972.04,12815.8,0,0,0
4,0,-30627.16,75953.42,14034.66,0,0,0
4,0,-28408.24,74975.77,13067.59,0,0,0
4,0,-6882.81,61630.91,11911.94,0,0,0
4,0,-26735.43,53471.97,13509.46,0,0,0
4,0,-32468.25,79949.4,15088.14,0,0,0
4,0,-35629,52036.3,15881.55,0,0,0
4,0,-24583.91,64415.21,6723.8,0,0,0
4,0,-33747.57,61826.33,9949.11,0,0,0
4,0,-12074,62200.39,11081.96,0,0,0
4,0,-12513.89,41277.06,14576.62,0,0,0
4,0,-26315.7,39389.73,14896.24,0,0,0
4,0,-32867.69,84667.68,8964.41,0,0,0
4,0,-18421.26,48024,14025.7,0,0,0
4,0,-32535.04,49207.54,13450.12,0,0,0
4,0,-18284.64,30525.75,15444.3,0,0,0
4,0,-7703.29,67613.61,9554.32,0,0,0
4,0,-6162.29,63001.52,12918.27,0,0,0
4,0,-6611.83,57754.47,15690.95,0,0,0
4,0,-29201.78,35050.11,15240.7,0,0,0
