localID,pid,fields,dx,dy,dz,dpitch,dyaw,droll,comment
BP_Matchbox_C--jbard--LTNNAFEXFGCLEMUNLJYNCJWCVIIM--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox19,10178,Mesh1Transform,0,0,20,0,0,0,
BP_Matchbox_C--jbard--PGZBNKGQQNLCOOHXPKXRUDZOVKSC--1664492660--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox56,10042,Mesh1Transform,0,52,0,0,0,0,
BP_Matchbox_C--jbard--TOVYLMXLPGQZZCVIPQRGCWDLWFVW--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox34,10182,Mesh1Transform,458,-4,8,0,0,0,
BP_Matchbox_C--jbard--VHCUCESFMLBRDZIEQNMHVNGGKNVJ--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox18,10177,Mesh2Transform,0,0,4,0,0,0,
hiddenCube--jonat--IJXQOOGGUQQRIRQBUVQKLUSYXTWD--1677688710--BP_HiddenCube_C /Game/ASophia/Maps/TestingSubmaps/CentralPlacement/CentralJonathan.CentralJonathan:PersistentLevel.BP_HiddenCube116,13196,ActorTransform,14,20,-204,0,0,0,
matchbox--jbard--BQGYZWXDMGQMEPUKLENCNJBWOXIN--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox256,10015,Mesh2Transform,6,6,0,0,0,0,
matchbox--jbard--DDDUOUEKAREWKKYQXWINUCYIZKUM--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox276,9883,Mesh1Transform,0,0,-175,0,0,0,
matchbox--jbard--DVRGNOTCSSMVYSAJYNUQEHYOYBYW--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox138_52,10143,Mesh1Transform,0,0,-160,0,0,0,
matchbox--jbard--DVWCENTWXEVFROXJRLDFTWBPBADY--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox275,9905,Mesh1Transform,-1,0,-175,0,0,0,
matchbox--jbard--GOZVFHVQZDMMNTPIEIBJVGOLPEPO--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox134_48,10145,Mesh1Transform,0,0,-160,0,0,0,
matchbox--jbard--GYZMFXRSDATEJTJLGDOZSCOMHAOV--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox127_41,10157,Mesh1Transform,0,0,-10,0,0,0,
matchbox--jbard--LETMTGZWBLVABOLPLDQDZEBJPHNW--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox181,10100,Mesh1Transform,0,0,-94,0,0,0,
matchbox--jbard--LETMTGZWBLVABOLPLDQDZEBJPHNW--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox181,10100,Mesh2Transform,0,0,16,0,0,0,
matchbox--jbard--OITAABHXCJPLSVSGQVDOFSEEPUVB--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox133_47,10146,Mesh1Transform,-16,0,0,0,0,0,
matchbox--jbard--SLYZNPZIDDEZHKPTGNRBJLQUIWIA--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox300,9997,Mesh1Transform,0,0,6,0,0,0,
BP_ProjectionCone_C--Danae--NYPDWZBUAXMYIJAINQTUWPJKSDQY--1660153085--BP_ProjectionCone_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralProjectionCones.CentralProjectionCones:PersistentLevel.BP_ProjectionCone_C_26,10218,captureComponentTransform|lightDecalTransform|ActorTransform,30,22,0,0,0,0,
lightPattern--jbard--FYTIKHDNXNXLPLTOFHUWTBDXRRKA--1666621327--BP_ProjectionCone_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralProjectionCones.CentralProjectionCones:PersistentLevel.BP_ProjectionCone95_79,10189,captureComponentTransform|lightDecalTransform|ActorTransform,24,34,0,0,0,0,
lightPattern--jbard--IYWLDJENKMCOCQODWPYTQNNCNLOI--1666621327--BP_ProjectionCone_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralProjectionCones.CentralProjectionCones:PersistentLevel.BP_ProjectionCone131_133,10302,captureComponentTransform|lightDecalTransform|ActorTransform,22,-30,0,0,0,0,
lightPattern--jbard--ODNFHLUNUWETSABUBINLKVINPYJZ--1666617130--BP_ProjectionCone_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralProjectionCones.CentralProjectionCones:PersistentLevel.BP_ProjectionCone61_7,10229,captureComponentTransform|lightDecalTransform|ActorTransform,-48,18,0,0,0,0,
matchbox--jbard--KONHGKPQKUUSPTVBSTPNUEWEOSWN--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox143_57,10138,Mesh1Transform,0,0,-48,0,0,0,
BP_RacingRings_C--jbard--GIWSAQTADNOHNYHXMEHGRSMPQMBK--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings20_18,10412,StartingPlatformTransform,-100,28,-21,0,-20,5,
seek5--jbard--BUQFBUTOZIWGLDJHPWQMWZFWUOFL--1666106084--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSeek5.CentralSeek5:PersistentLevel.BP_Seek5_19,10444,DuplicateTransform-0,-10,-24,24,0,0,0,
BP_RacingRings_C--jbard--VJAYWXGBPSRNHHERLBXROHJKLGZI--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings21_19,10419,StartingPlatformTransform,-29,15,-20,-13,0,0,
BP_RacingRings_C--jbard--EHAYQAOWGCDTDUETTEAAOFCFXLGH--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings26_24,10401,StartingPlatformTransform,8,-80.5,2.5,4,8,8,
followTheShiny--jbard--CUGPECVGXIQBQFRERKVYAFMMICRB--1666024276--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny24_99,9487,ActorTransform,0,0,40,0,0,0,
BP_Matchbox_C--Danae--WDSOBPJWWLJBENGGJLKAAVBNOYHT--1660152601--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_79,9969,Mesh2Transform,0,0,4,0,0,0,
BP_Matchbox_C--Danae--XCWRWYYPWDEWVFWPLRHLBDARRYUO--1660153316--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_85,9967,Mesh2Transform,0,0,12,0,0,0,
BP_Matchbox_C--jbard--MLJNUSLSWCFRQMLSAREXZZFMVLXB--1664493865--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox77,10021,Mesh1Transform,8,4,12,0,0,0,
BP_Matchbox_C--jbard--VCSMOBYATNFEIUNWBUJLHOXVJCGY--1664493865--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox72,10026,Mesh2Transform,8,114,0,0,-1,0,
BP_ProjectionCone_C--Danae--EQVPDKDYCBHCEUFDEOVXKWRRIPXI--1660653900--BP_ProjectionCone_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralProjectionCones.CentralProjectionCones:PersistentLevel.BP_ProjectionCone_C_1,10274,ActorTransform|captureComponentTransform|lightDecalTransform,-14,-28,0,0,0,0,
BP_RacingRings_C--jbard--EAEUREFXHBIZYVMATGNPYHTWPHCL--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings22_20,10406,StartingPlatformTransform,34,20,11.5,-4,0,3.5,
BP_RacingRings_C--jbard--ERUUFZBBNRJLAGTPYFSZQFNLHXZM--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings25_23,10400,StartingPlatformTransform,0,0,28,0,0,0,
BP_RacingRings_C--jbard--PYDMDEQFGDOSUPMIIMDSBPXVZKER--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings28_26,10396,StartingPlatformTransform,22,-22,18,0,0,-4,
BP_RuneAnimated_C--jbard--FDSFCZJQCDBUVURKIBTNAOOGGOOR--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated286,-1,ActorTransform,630,-382,0,0,0,0,
BP_RuneAnimated_C--jbard--GZKWXIDOZFFXQCREZDFFMUCGYFFA--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated205,-1,ActorTransform,156,-62,0,0,0,0,
BP_RuneAnimated_C--jbard--IGYDCLZMGARQKDXKMJJRFNWCGKIY--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated337,-1,ActorTransform,-120,-120,0,0,0,0,
BP_RuneAnimated_C--jbard--KGFSWDZZMQCPKZRIBDKSLFFANMJU--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated202,-1,ActorTransform,4,58,0,0,0,0,
BP_RuneAnimated_C--jbard--LGSIENTKSVBGGTFJNJAYIZEKEICG--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated335,-1,ActorTransform,-136,136,0,0,0,0,
BP_RuneAnimated_C--jbard--NDPOPKVCAJMZVQWGTKZLIVLQQJIW--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated148,-1,ActorTransform,78,-86,-4,0,0,0,
BP_RuneAnimated_C--jbard--NURWNLBILSWGMMDRXKQHRMBLPTSR--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated214,-1,ActorTransform,18,-22,0,0,0,0,
BP_RuneAnimated_C--jbard--RAUFICZSXOAOIKJEQNHYWODFVBAS--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated201,-1,ActorTransform,26,68,0,0,0,0,
BP_RuneAnimated_C--jbard--RURVBPZPWCFRJDUHVCIDROYCABHZ--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated3_0,-1,ActorTransform,-70,34,0,0,0,0,
BP_RuneAnimated_C--jbard--SQVKCFEGHRYFCEWZXQYQUFJBJIOZ--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated177,-1,ActorTransform,154,-58,0,0,0,0,
BP_RuneAnimated_C--jbard--UYBBGRCTEBNQKDCJGHHCRNBVDGZS--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated143,-1,ActorTransform,52,54,0,0,0,0,
BP_RuneAnimated_C--jbard--YORRBNHLWTBTVECPDCXOCQXHSYRV--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated338,-1,ActorTransform,-120,-120,0,0,0,0,
followTheShiny--jbard--BFXVVBHVOIILNAQSNJKMJHZQTJYM--1666024276--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny4_33,9461,ActorTransform,0,0,18,0,0,0,
followTheShiny--jbard--HOZMNNRGEMNMXVFMLNFFKCFXQYJT--1666266977--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny63,9445,ActorTransform,0,0,58,0,0,0,
followTheShiny--jbard--PFZYZNLJRRREFICBTGMZCGGIBCYG--1666266977--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny73,9443,ActorTransform,0,0,64,0,0,0,
followTheShiny--jbard--UMNEEGXMNSYEVKPKWUAYIBMNUAYZ--1666266977--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny76,9426,ActorTransform,0,0,-30,0,0,0,
followTheShiny--jbard--VPEARYAMKKPIDTTTHCZICKTNSJYY--1666024276--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny62,9446,ActorTransform,0,0,-32,0,0,0,
matchbox--jbard--FDPYIIJOMMSUTHVTOAVSXPOYCWWS--1673498056--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox196,10082,Mesh1Transform,0,0,-104,0,0,0,
seek5--jbard--WFUJTFRGNMOQJEUBVZPHGHKVDUMG--1666106084--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSeek5.CentralSeek5:PersistentLevel.BP_Seek5_37,10429,DuplicateTransform-2,-34,0,66,0,0,0,
seek5--jbard--ZFPNLYNKEINDMUHGCQWGHXAWFSOV--1666106084--BP_Seek5_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralSeek5.CentralSeek5:PersistentLevel.BP_Seek5_9,10416,DuplicateTransform-3,20,26,0,0,0,0,
BP_ArchwayFind_C--jbard--HBKULZNYWXNJGNYZWKNKJLLDRQZL--1662491690--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralArchwaysFind.CentralArchwaysFind:PersistentLevel.BP_ArchwayFind_0,9351,ActorTransform,18,58,0,0,0,0,
BP_Matchbox_C--Danae--DDWPSCOIZRGMCNMLCCYKACLHYOZK--1660577068--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_49,9940,Mesh2Transform,0,0,8,0,0,0,
BP_Matchbox_C--Danae--LQAYFYIWAKFPHOIMKEZKJOINKEVD--1660144971--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_7,10175,Mesh1Transform,0,0,4,0,0,0,
BP_Matchbox_C--Danae--LQTFAFELUKHRYFRLCHRWIYMDBHVX--1660157947--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_10,9965,Mesh2Transform,0,36,8,0,0,0,
BP_Matchbox_C--Danae--PUYWRNBDACOAMVJGQLTMPMHNJBWE--1660153607--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_88,9966,Mesh2Transform,0,0,10,0,0,0,
BP_Matchbox_C--Danae--SZKMTUAGTFHMVXXYZIQYJGWIXCPP--1660158165--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_16,9958,Mesh1Transform,0,0,8,0,0,0,
BP_Matchbox_C--Danae--UAOVKKZSVYOSGDWZEVMJVSIQIVAN--1660654852--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_7,9927,Mesh1Transform,0,0,10,0,0,0,
BP_Matchbox_C--Danae--WCTBAWSVJHJAKJABHGZCGUALVQJY--1660572193--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_34,9948,Mesh1Transform,0,0,28,0,0,0,
BP_Matchbox_C--Danae--ZAOEFVMWPJYZYQEJSRAHQSNXALDB--1660660544--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox_C_34,9921,Mesh1Transform,0,0,16,0,0,0,
BP_Matchbox_C--jbard--LHGQDIPYIUDOYNCATYCSGAMDQFJZ--1664492660--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox55,10043,Mesh2Transform,0,0,14,0,0,0,
BP_Matchbox_C--jbard--MQYIWATPUUEIMOMIHLHMISOCMFPI--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox38,10158,Mesh2Transform,0,0,-3,0.5,0,0,
BP_Matchbox_C--jbard--NQCJHCJUDDBFYZCBWAEBOFMBTKCD--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox9,9902,Mesh2Transform,4,-10,16,6,0,0,
BP_Matchbox_C--jbard--QEKYXQZLJQQGZATDXHUEIIBBFUVP--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox15,10180,Mesh1Transform,0,0,12,0,0,0,
BP_Matchbox_C--jbard--QEKYXQZLJQQGZATDXHUEIIBBFUVP--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox15,10180,Mesh2Transform,0,28,8,0,0,8,
BP_Matchbox_C--jbard--QJRWUOHZBKZHKBYUTDLEEYXAGSXC--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox16,10184,Mesh2Transform,0,0,18,0,0,0,
BP_Matchbox_C--jbard--QOFOAXMVNQGCTGZTBRKZMBBQUZMB--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox14,9900,Mesh2Transform,0,0,10,0,0,0,
BP_Matchbox_C--jbard--UJCZHGGCXZJRIUHPXUCGDQTHVESI--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox6_4,9906,Mesh1Transform,-10,-14,14,4,0,0,
BP_Matchbox_C--jbard--VYWZMEHXSMHBOJZJSJEYNSJABLRG--1662491588--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox13,9915,Mesh1Transform,0,0,-22,0,0,0,
BP_Matchbox_C--jbard--XMZKIWJTXSBTOXGRAOWOHYZEFRAX--1664493865--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox65,10037,Mesh1Transform,0,0,0,6,0,4,
BP_Matchbox_C--jbard--ZHMZMLCSUQJAPJFIIFAEMYRQOHXY--1664493865--BP_Matchbox_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralMatchboxes.CentralMatchboxes:PersistentLevel.BP_Matchbox75,10025,Mesh2Transform,-2,-2,0,0,0,0,
BP_RacingRings_C--jbard--BYSOPMBZMJJCHGRBQKUEIRGEWDKI--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings29_27,10398,StartingPlatformTransform,0,0,-8,0,0,0,
BP_RacingRings_C--jbard--HGFUSNJEVNLDFBXFCRZZFCROUQZQ--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings6_4,10392,StartingPlatformTransform,-34,-22,-20,-0.5,0,-16,
BP_RacingRings_C--jbard--JKRLKKCGLUJZJMUULHLHLRPKNBDR--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings2_0,10393,StartingPlatformTransform,-100,-228,26,0,10,0,
BP_RacingRings_C--jbard--KXRUISJICRITLAJRSAXAWSMEMQFY--1666264990--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralRacingRings.CentralRacingRings:PersistentLevel.BP_RacingRings7_5,10404,StartingPlatformTransform,0,0,24.5,1.5,0,-8,
BP_RuneAnimated_C--jbard--ACMFNEKPYXLRKPSMHIDSLFXVUSKN--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated237,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--jbard--ISKRACCYXOACODXXZULWLBGHWKDA--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated74_69,-1,ActorTransform,-22,2,0,0,0,0,
BP_RuneAnimated_C--jbard--POGKOEUPRUMJTMZGJTCLDLQWNMBU--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated12_9,-1,ActorTransform,-26,0,0,0,0,0,
BP_RuneAnimated_C--jbard--SKHRKDPBOVMGGFPCHDBHHRHYADUM--1666263193--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated365,-1,ActorTransform,2,58,0,0,0,0,
BP_RuneAnimated_C--jbard--UXBCPTSCJKIMEFDOJLCMHZLFBYRE--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated8_5,-1,ActorTransform,-306,158,0,0,0,0,
BP_RuneAnimated_C--jbard--YVHSLTEEINOWVCIITXSTZWRFFRHF--1666263192--BP_RuneAnimated_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralPuzzleBox.CentralPuzzleBox:PersistentLevel.BP_RuneAnimated13_10,-1,ActorTransform,0,0,10,0,0,0,
followTheShiny--jbard--OSVKUXIEGMMGCCWENSJWPLSDXHDF--1666267989--BP_FollowTheShiny_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralFollowTheShiny.CentralFollowTheShiny:PersistentLevel.BP_FollowTheShiny99,9409,ActorTransform,0,0,38,0,0,0,
hiddenArchway--alyss--DHWFPVETBASGMGOOKIXEYOUBYSPM--1673348721--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralArchwaysFind.CentralArchwaysFind:PersistentLevel.BP_ArchwayFind254,9227,ActorTransform,32,-22,0,0,0,0,
hiddenArchway--alyss--ESKXWHRZNKLXWMJNDZPDJCQCIRJC--1673348721--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralArchwaysFind.CentralArchwaysFind:PersistentLevel.BP_ArchwayFind345,9125,ActorTransform,-26,22,0,0,0,0,
hiddenArchway--alyss--OLPYNSMDRWMHLASOXDPZWQXWLSCQ--1673348721--BP_ArchwayFind_C /Game/ASophia/Maps/MainMapSubmaps/Central/CentralPuzzles/CentralArchwaysFind.CentralArchwaysFind:PersistentLevel.BP_ArchwayFind270,9218,ActorTransform,0,0,-2,0,6,0,
