localID,pid,fields,dx,dy,dz,dpitch,dyaw,droll,comment
racingRingCourse--Utilisateur--MYBMIXJLSJAIKAXJWLUWJFNOVBHZ--1687185126--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/RedwoodsPlacement/Redwoods_Danael.Redwoods_Danael:PersistentLevel.BP_RacingRings_C_1,15322,StartingPlatformTransform,1,-29,-3,0,5,3,
racingRingCourse--Will--CUIYOWIQAGGAZIIAPQUGOCIUIDHG--1672868423--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_3,8952,StartingPlatformTransform,67,-47,26,0,1,10,
racingRingCourse--Will--GGDVZZGPROAEYCAOFOQBPNCRMVRB--1672952299--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_7,8950,StartingPlatformTransform,-32,10,38,-1,0,-6,
racingRingCourse--Will--HMMJBHTTNJMVANXNJGJXRPPXRFLD--1673301780--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_10,8962,StartingPlatformTransform,-41,0,37,0.5,-2,5,
racingRingCourse--Will--MMKPIZBVJYUKIVMGCGLOFGLLMEUD--1672953145--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_10,8953,StartingPlatformTransform,0,0,6,0,0,0,
racingRingCourse--Will--NGIHMBLBXTEKDXIZGUWPZKMFMYPZ--1673300797--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_7,8960,StartingPlatformTransform,-14,63,6.5,4.5,0,-15.5,
racingRingCourse--Will--TDARLVUWLMOHRYKSXBDSHVXLXZRP--1673034837--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_7,8943,StartingPlatformTransform,0,0,28,0,0,0,
racingRingCourse--Will--UQQALMKECOUSYUEAJSFORQMNYRCB--1673038394--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_13,8967,StartingPlatformTransform,4,2,13,0,-28,0,
racingRingCourse--Will--VKRYCXMJHWQVCLNEYOKLPSVODNUE--1672947947--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_1,8957,StartingPlatformTransform,0,0,-9,0,0,1,
racingRingCourse--Will--YAFLSXUDGHWKPUDPYJZKCUMBHYBO--1672951270--BP_RacingRings_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RacingRings_C_4,8951,StartingPlatformTransform,0,-9,7,0,0,0,
racingRingCourse--jbard--QNVAWVHAFPGFHUPOMDXUKBBSIYRN--1677786537--BP_RacingRings_C /Game/ASophia/Maps/MainMapSubmaps/RainForest/RainforestPuzzles/Rainforest_RacingRings.Rainforest_RacingRings:PersistentLevel.BP_RacingRings16,13185,StartingPlatformTransform,0,0,-7,-6,0,18,
hiddenArchway--Will--PEYIMVOXYATJTRVSYQXVJAOOZIQA--1673567608--BP_ArchwayFind_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_ArchwayFind_C_357,8414,ActorTransform,114,94,46,0,8,0,
logicGrid--Joey--VJIYLYISIQHTSTFBZXGMNROUDBFQ--1687299162--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/RedwoodsPlacement/Redwoods_Joey.Redwoods_Joey:PersistentLevel.BP_RuneAnimated718,-1,ActorTransform,48,-60,0,0,0,0,
viewfinder--Joey--YRHQVEYCKPCXTHCBPGPLIDKJXGVW--1686683160--BP_ViewfinderCamera_C /Game/ASophia/Maps/TestingSubmaps/RedwoodsPlacement/Redwoods_Joey.Redwoods_Joey:PersistentLevel.BP_ViewfinderCamera?ForCopying2_39,15659,ActorTransform|CameraTransform|SpawnTransform,-72,66,0,0,1,0,
BP_RuneAnimated_C--Will--AALMWIPAAGFRHPPKOOKHPBGCDHHJ--1673398128--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1487,-1,ActorTransform,0,0,12,0,0,0,
BP_RuneAnimated_C--Will--ABLFFDRIETYTRMZITKAMZPKGVFFZ--1673398691--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1609,-1,ActorTransform,0,0,14,0,0,0,
BP_RuneAnimated_C--Will--AIKPUUASRAVAPUXYVUZKVNBBRIJZ--1673397937--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1447,-1,ActorTransform,0,0,-8,0,0,0,
BP_RuneAnimated_C--Will--AMHKSXSVJGTENPLJGPCYMAFFHYAW--1673397993--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1456,-1,ActorTransform,0,78,0,0,0,0,
BP_RuneAnimated_C--Will--ANEGQMPFQBLHWOGDVYJMSQLTMXAL--1673394504--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_940,-1,ActorTransform,0,0,8,0,0,0,
BP_RuneAnimated_C--Will--AXTDAIKRFWGWSBONAESVHZPNTCIG--1673393837--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_844,-1,ActorTransform,-8,42,0,0,0,0,
BP_RuneAnimated_C--Will--AYIDPISSPWQKZEAQSWLHDTMPEYAD--1673398399--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1557,-1,ActorTransform,-22,-58,0,0,0,0,
BP_RuneAnimated_C--Will--AZRPTGXHWLMCLCIPYJIOZTRYTKRZ--1673396745--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1250,-1,ActorTransform,60,-58,2,0,0,0,
BP_RuneAnimated_C--Will--AZXFYVWTTUGSSABXZPGIAAREMKZX--1673398956--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1653,-1,ActorTransform,-4,-26,0,0,0,0,
BP_RuneAnimated_C--Will--BASWJDUGKSKTJEYHPIXTNGVCGVNC--1673387486--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_129,-1,ActorTransform,24,82,0,0,0,0,
BP_RuneAnimated_C--Will--BCGQMCJVRJLKSGQKTBEUYPWSKYUP--1673395684--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1092,-1,ActorTransform,-20,40,12,0,0,0,
BP_RuneAnimated_C--Will--BIMDSNLNSMVEXPMWOOKANZMMQPOL--1673397106--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1327,-1,ActorTransform,72,0,48,0,0,0,
BP_RuneAnimated_C--Will--BJLNAXVFZIWTWQMXJMMRWKVXYVRX--1673396834--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1273,-1,ActorTransform,2,-24,0,0,0,0,
BP_RuneAnimated_C--Will--BQTDVMFNLPOQJRBTZWHLBLGVFFGR--1673398058--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1465,-1,ActorTransform,42,-18,14,0,0,0,
BP_RuneAnimated_C--Will--BWCWRWNAVCHFPMQZGWAWAGHTAWUA--1673387074--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_85,-1,ActorTransform,-2,16,2,0,0,0,
BP_RuneAnimated_C--Will--BZWWYWHPFZOJUBOTMDGEBYLTARMU--1673393072--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_746,-1,ActorTransform,0,0,28,0,0,0,
BP_RuneAnimated_C--Will--CAXSTTZCRQZJJBMUERBZZRENYJXX--1673387598--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_134,-1,ActorTransform,10,-22,8,0,0,0,
BP_RuneAnimated_C--Will--CDWZXMLCRLIQPJFQCFCTQTZUKXBI--1673395980--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1135,-1,ActorTransform,-58,14,0,0,0,0,
BP_RuneAnimated_C--Will--COBKCDLWFPOWTVYVDLRXGCQQPJDS--1673386607--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_17,-1,ActorTransform,0,0,4,0,0,0,
BP_RuneAnimated_C--Will--CQQIEWEYCGTPNMZTOMRYBRUAKJSF--1673395200--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1024,-1,ActorTransform,-46,10,0,0,0,0,
BP_RuneAnimated_C--Will--CSGANSIBMXPTMXOZLDBCSTQPZYRV--1673394871--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_980,-1,ActorTransform,-84,86,6,0,0,0,
BP_RuneAnimated_C--Will--CXQBQNXFJTFIUZJCGPMMEESBYGUL--1673386561--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_14,-1,ActorTransform,-50,44,-10,0,0,0,
BP_RuneAnimated_C--Will--CZBEQYADSJBDHYRHRDGTBLKXHYBR--1673396765--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1255,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--CZSDDMLAANMENEZVGYSXLIQZLMZS--1673388381--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_195,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--DCBJELHWMTMYOOKXHBLZFBMZQAMY--1673391256--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_587,-1,ActorTransform,0,0,18,0,0,0,
BP_RuneAnimated_C--Will--DGAISDIMYSZTBUOMFDJXUUXQUKSU--1673395115--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1009,-1,ActorTransform,0,0,18,0,0,0,
BP_RuneAnimated_C--Will--DIVRRDAXLQFVPMPQHDHKVYZXFLGF--1673386827--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_47,-1,ActorTransform,0,0,18,0,0,0,
BP_RuneAnimated_C--Will--DMCMDRTNZMHPUDHNJBWXHCICBKHL--1673392249--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_687,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--DSGOQKPZTHONTYKXYUDGZGWVVFFJ--1673390358--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_477,-1,ActorTransform,0,0,4,0,0,0,
BP_RuneAnimated_C--Will--DTRXZFCCWNJPMRSYYTQXUUAHLXGT--1673389585--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_365,-1,ActorTransform,0,-34,6,0,0,0,
BP_RuneAnimated_C--Will--DWNLQIYZNBCDTGPQGWRMVBBPILLM--1673398358--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1548,-1,ActorTransform,-4,-14,0,0,0,0,
BP_RuneAnimated_C--Will--EAOWZSBDWYSVKLDKEYYLEGRQWDZC--1673389107--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_289,-1,ActorTransform,-4,36,4,0,0,0,
BP_RuneAnimated_C--Will--ECHROBFKNLSEAONMWLKDFFEGAZUH--1673398039--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1462,-1,ActorTransform,60,-8,2,0,0,0,
BP_RuneAnimated_C--Will--EERSBTNORFBGLBHWMHIJGISJARNG--1673390267--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_465,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--EPIAVXCJNYQYVKZNTGMDLAEBOVKR--1673397057--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1321,-1,ActorTransform,0,0,22,0,0,0,
BP_RuneAnimated_C--Will--EWNZZODYKEYVIENFQTGIEWPNQUIT--1673396917--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1294,-1,ActorTransform,0,0,4,0,0,0,
BP_RuneAnimated_C--Will--FBEAVBSNZUASIRXECFCQTEUGTQQM--1673397332--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1362,-1,ActorTransform,16,10,2,0,0,0,
BP_RuneAnimated_C--Will--FEZAECWZEQAEDEAMEETSGFZWTXAF--1673392003--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_658,-1,ActorTransform,0,0,14,0,0,0,
BP_RuneAnimated_C--Will--FJMVPCLHQNOHEHWCGMAVKENYSVDV--1673392994--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_737,-1,ActorTransform,-2,-166,57,0,0,0,
BP_RuneAnimated_C--Will--FOHGVZMPIBPIXOVRPQXDPEIBQGGX--1673391323--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_598,-1,ActorTransform,-2,176,48,0,0,0,
BP_RuneAnimated_C--Will--FOIZKAWPRGDNWPDFKIPKUUYJNEMB--1673396956--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1300,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--FORADAHOZNTTZFPRWEGUVMJVOAZY--1673396029--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1141,-1,ActorTransform,-12,26,4,0,0,0,
BP_RuneAnimated_C--Will--FPAQEBUUEBYJRNZOQBRJATTKNXBZ--1673393487--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_799,-1,ActorTransform,-46,-6,4,0,0,0,
BP_RuneAnimated_C--Will--FSLPVOMBAGJJNFLFUNJSPGZCYMVQ--1673393965--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_859,-1,ActorTransform,0,0,-6,0,0,0,
BP_RuneAnimated_C--Will--FWTBPRTFGNVAPFZFDARPESZADTYW--1673396979--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1306,-1,ActorTransform,34,-8,4,0,0,0,
BP_RuneAnimated_C--Will--GDWTBUSDYWHAJVBBKHTNUTUCZOHR--1673396721--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1247,-1,ActorTransform,-30,-50,6,0,0,0,
BP_RuneAnimated_C--Will--GGYUYNPDCDZNMRAJHRAEZTVZNMGG--1673397534--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1398,-1,ActorTransform,6,22,4,0,0,0,
BP_RuneAnimated_C--Will--GHPVFHXIRZOJOCOMGAPSXACGZWZM--1673397977--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1453,-1,ActorTransform,30,0,0,0,0,0,
BP_RuneAnimated_C--Will--GRLAGXQCKEBBYUFOHZOTQSLNLEZD--1673393367--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_790,-1,ActorTransform,0,0,4,0,0,0,
BP_RuneAnimated_C--Will--GTPYOFAEJQHIEVKFVDEHFGEENTMN--1673386501--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_6,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--GYPZYKILNEYMODEAEUSXHTZRJNPQ--1673391238--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_584,-1,ActorTransform,0,-18,0,0,0,0,
BP_RuneAnimated_C--Will--HJZZJIPOROVMRERNQQXGHOMODEGT--1673388301--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_180,-1,ActorTransform,-22,0,0,0,0,0,
BP_RuneAnimated_C--Will--HMWWEKAOGGXTGUUYIEHSMXJNYWDP--1673394194--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_888,-1,ActorTransform,0,0,-2,0,0,0,
BP_RuneAnimated_C--Will--HRMJEFXUYZMJURICUVFAQNBMFNYP--1673394972--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_997,-1,ActorTransform,-34,-12,0,0,0,0,
BP_RuneAnimated_C--Will--HRZDIUCVBBGKZSYOYSOKWIPGRNSS--1673398454--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1568,-1,ActorTransform,0,0,6,0,0,0,
BP_RuneAnimated_C--Will--HUXYMHYLBMZTWKPFWSTYGPOMFCOD--1673396459--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1204,-1,ActorTransform,-8,24,0,0,0,0,
BP_RuneAnimated_C--Will--IADSKHXDDHWTXCVLPCWWVTOLZFKP--1673397041--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1318,-1,ActorTransform,-18,-14,2,0,0,0,
BP_RuneAnimated_C--Will--ICXCOHYGVEYVPJWASPOPKETGGLFD--1673394242--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_894,-1,ActorTransform,-16,22,0,0,0,0,
BP_RuneAnimated_C--Will--IHAGMOTOGUHRYZQVVEHFAXZERRME--1673397796--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1435,-1,ActorTransform,0,0,8,0,0,0,
BP_RuneAnimated_C--Will--IIISBBVIBEEVWUIIZFQZMNHMNRLZ--1673395353--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1041,-1,ActorTransform,0,0,12,0,0,0,
BP_RuneAnimated_C--Will--IWOWALNSWINBFSSSHYANNCPRMMEE--1673397817--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1441,-1,ActorTransform,72,14,0,0,0,0,
BP_RuneAnimated_C--Will--IXMJCJBSGSWANDPZIKOCHBSXPAVW--1673397001--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1312,-1,ActorTransform,0,-14,24,0,0,0,
BP_RuneAnimated_C--Will--JCMKOWBJNFNXQOSZIZDFYFPMHWPL--1673398979--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1656,-1,ActorTransform,14,24,0,0,0,0,
BP_RuneAnimated_C--Will--JFDKAOQVBXSUUOBCLLOSCLCJCYZE--1673389764--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_389,-1,ActorTransform,16,10,0,0,0,0,
BP_RuneAnimated_C--Will--JOEIVJVYOWHIYQOKWLVYFGLLOAZP--1673393082--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_749,-1,ActorTransform,-64,-42,66,0,0,0,
BP_RuneAnimated_C--Will--JTOKBPNZCCJLXWDCODENNRNYZTXC--1673393520--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_802,-1,ActorTransform,-26,0,6,0,0,0,
BP_RuneAnimated_C--Will--JUMKELKBDYKXEHBVXQAURCABMSBO--1673387407--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_115,-1,ActorTransform,-8,-8,10,0,0,0,
BP_RuneAnimated_C--Will--JUQWQCXCRRZQDHVMUDCLNUYEERGW--1673388453--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_210,-1,ActorTransform,0,0,12,0,0,0,
BP_RuneAnimated_C--Will--JVKIUFHJEXNDJGDEGTPRCRFUOWVC--1673398593--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1591,-1,ActorTransform,-56,16,0,0,0,0,
BP_RuneAnimated_C--Will--JXXSLDNGMTXYXEWCITNKNMACWTCE--1673391904--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_646,-1,ActorTransform,0,0,4,0,0,0,
BP_RuneAnimated_C--Will--KHSDJKMZKJLTCGDBWOGVQIYBNZCL--1673398858--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1635,-1,ActorTransform,-22,14,-22,0,0,0,
BP_RuneAnimated_C--Will--KJUNKRMNNURFINIIGMTRSQTLYBVJ--1673397181--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1338,-1,ActorTransform,-10,-60,-4,0,0,0,
